SA1_CODE_2021,Median_age_persons,Med_mort_repaymnt_monthly,Med_tot_psnl_incom_weekly,Median_rent_weekly,Med_tot_family_inc_weekly,Avge_numbr_prsons_per_bedroom,Med_tot_hh_incom_weekly,Average_household_size
31004130224,34,1517,671,313,1593,1,1625,3.3
31004130225,36,1482,626,320,1604,0.8,1529,2.8
31004130226,37,1300,749,330,1774,0.8,1578,2.6
31004130227,32,1083,713,280,1395,0.9,1083,2.3
31004130228,34,1408,653,300,1687,0.8,1375,2.8
31004130229,35,1300,676,310,1537,0.8,1446,2.7
31004130230,28,1393,725,350,1730,0.9,1769,3.5
31004130233,27,1421,812,360,1803,0.8,1833,3.2
31004130234,28,1430,757,355,1611,0.9,1510,3.2
31004130235,25,1592,729,360,1913,0.9,1827,3.6
31004130236,27,1460,710,345,1729,0.9,1721,3.5
31004130237,28,1387,736,355,1854,0.9,1666,3.3
31004130238,22,1500,753,365,1809,1,1910,4.2
31004130239,25,1517,839,330,1478,0.8,1288,2.2
31004130240,26,1500,762,335,1317,0.8,1243,2.8
31004130241,25,1602,844,360,1732,0.9,1618,3.1
31004130242,46,1317,542,290,1323,0.9,743,2
31004130243,26,1300,664,330,1433,0.9,1412,2.9
31004130244,24,1430,671,345,1426,1,1460,3.4
31004130245,24,1635,921,370,1875,0.9,1728,3.5
31004130246,25,1700,860,380,1756,0.9,1756,3.3
31004130247,23,1517,714,340,1359,0.9,1305,3.3
31004130248,24,1207,696,335,1326,0.9,1360,2.9
31004130249,0,0,0,0,0,0,0,0
31004130250,24,1560,833,360,1850,0.9,1669,3.4
31004130251,25,1700,908,370,1817,0.8,1833,3.3
31004130252,25,1289,729,346,1261,0.9,1307,3
31004130253,24,1717,891,350,1802,0.9,1646,3
31004130254,26,2112,1142,400,2374,0.8,2374,3.3
31004130255,28,1700,921,380,2092,0.8,1958,3
31004130256,24,1650,808,310,1317,0.9,1219,2.4
31004130257,23,1300,717,358,1406,0.9,1383,3.2
31004130258,26,1650,795,375,1583,0.8,1680,3.4
31004130259,23,1415,713,350,1515,0.9,1537,3.6
31004130301,32,1517,766,350,1715,0.8,1562,2.8
31004130302,35,1576,871,375,2157,0.8,2018,2.9
31004130303,37,1517,829,394,2466,0.9,2421,3.2
31004130304,36,1647,808,373,2031,0.8,1968,3
31004130305,33,1733,911,385,2387,0.8,2386,3.3
31004130307,30,1690,1006,393,2349,0.8,2230,3.1
31004130308,36,1733,918,437,2639,0.8,2603,3.3
31004130311,33,1733,835,390,2314,0.8,2407,3.4
31004130312,33,2067,977,388,2339,0.8,2232,3.2
31004130313,33,1733,871,380,2202,0.8,2083,2.9
31004130314,31,2090,1219,455,2788,0.7,2676,2.9
31004130315,34,1907,972,410,2273,0.8,2347,3.3
31004130316,27,1159,920,380,1761,0.8,1724,2.6
31004130317,30,1600,934,368,1803,0.7,1648,2.5
31004130318,30,1907,1119,425,2731,0.9,2706,3.6
31004130319,29,1882,835,370,2225,0.8,2166,3.2
31004130321,27,2297,924,413,2177,0.8,2095,3
31004130322,31,1733,951,388,2197,0.8,2037,3.1
31004130406,31,1573,873,398,2177,0.9,2043,3.2
31004130407,33,1742,895,400,2171,0.8,2091,3
31004130408,32,1733,1066,400,2457,0.8,2363,3
31004130409,34,1733,970,390,2319,0.7,2144,2.8
31004130410,32,1733,870,440,2477,0.8,2449,3.5
31004130411,31,1733,884,405,2437,0.9,2187,3.4
31004130412,33,1820,1030,420,2291,0.8,2250,3.1
31004130413,34,1671,734,398,1899,0.7,1635,2.8
31004130414,32,1733,863,370,2132,0.7,1863,2.9
31004130415,34,1564,1034,403,2367,0.8,2223,2.9
31004130416,39,2134,900,430,2444,0.8,2460,3.1
31004130418,39,1950,870,410,2071,0.8,2140,3
31004130419,34,1950,935,420,2322,0.8,2304,3
31004130421,32,1600,791,365,1625,0.8,1474,2.5
31004130422,29,1600,1003,383,2038,0.8,1947,2.6
31004130424,30,1651,1026,395,2306,0.8,2230,2.7
31004130425,27,1560,1070,405,2057,0.8,1974,2.8
31004130426,32,2000,1127,420,2512,0.8,2457,3.2
31004130427,31,1600,1004,420,2288,0.8,2050,2.9
31004130428,32,1733,970,390,2257,0.8,2089,2.9
31004130429,31,1600,926,400,2064,0.8,1866,2.9
31004130431,30,2000,1054,425,2463,0.8,2297,3.2
31004130432,30,1950,1080,425,2479,0.8,2435,3.1
31004130433,29,1800,1081,430,2340,0.8,2250,3.3
31004130434,29,2200,1112,460,2616,0.8,2625,3.4
31004130435,32,2000,1105,450,2577,0.8,2567,3.2
31004130436,29,2229,1093,440,2490,0.9,2629,3.5
31004130437,27,1989,1084,450,2336,0.8,2318,3.1
31004130438,0,0,0,0,0,0,0,0
31004130439,29,2000,1178,450,2460,0.8,2487,3.2
31004130440,27,1670,962,415,2374,0.9,2374,3.4
31004130441,29,2000,1088,450,2399,0.8,2424,3.5
31004130442,34,1645,615,275,1416,0.8,1125,1.4
31004130443,29,1980,1095,450,2389,0.8,2411,3.1
31004130444,31,1733,1026,425,2307,0.8,2281,3.1
31004130445,30,1647,1004,395,1940,0.7,1797,2.5
31004130446,30,1664,983,410,2146,0.8,2010,2.9
31004130447,0,0,0,0,0,0,0,0
31004130448,0,0,0,0,0,0,0,0
31004130449,28,1625,994,405,2106,0.8,2007,3
31004130450,30,1977,1009,420,2285,0.8,2272,3.3
31004130451,31,2101,1053,435,2828,0.8,2776,3.3
31004130452,30,2058,1122,450,2685,0.8,2580,3.1
31004130453,30,2050,1029,440,2318,0.9,2361,3.8
31004130454,31,1939,910,430,2374,0.8,2230,3.1
31004130455,29,2000,1151,450,2441,0.7,2396,3
31004130456,30,2000,1089,435,2410,0.9,2355,3.1
31004130457,28,1790,963,445,2321,0.8,2457,3.2
31004130458,27,2000,924,440,2192,0.9,2258,3.6
31004130459,32,1861,1146,450,2401,0.8,2370,3.1
31004130460,28,1733,901,390,1803,0.8,1731,3
31004130461,34,1997,1142,440,2803,0.8,2596,3.1
31004156501,31,1950,1229,430,3031,0.8,2678,3.1
31004156502,32,2366,1203,445,3014,0.7,2750,2.9
31004156503,37,2383,1100,480,3132,0.8,3083,3.4
31004156504,42,2600,1333,590,3692,0.7,3654,3
31004156505,37,2800,1449,668,4565,0.8,4536,3.3
31004156506,30,1733,1004,410,2270,0.8,2184,3
31004156507,32,2383,1236,353,3055,0.8,2750,3.1
31004156508,29,2167,1095,428,2468,0.9,2305,3.1
31004156509,30,1950,1170,370,2528,0.8,2493,3.2
31004156510,37,2600,1292,580,3403,0.8,3441,3.3
31004156511,32,1972,1101,390,2250,0.7,2110,2.7
31004156512,33,2167,1201,440,2892,0.9,2855,3.5
31004156513,30,1900,1099,410,2457,0.9,2395,3.4
31004156514,27,1883,824,405,2043,0.8,1922,3.1
31004156515,38,2815,1489,625,3723,0.8,3852,3.4
31004156516,38,2300,1128,500,3468,0.8,3392,3.4
31004156517,38,3000,1333,440,3583,0.7,3232,2.8
31004156518,29,2324,1062,415,2562,0.9,2512,3.4
31004156601,26,2000,1023,400,2338,0.8,2235,3.2
31004156602,28,1853,938,400,2009,0.8,1958,3.2
31004156603,34,1500,747,310,1708,0.7,1440,2.6
31004156604,39,1524,690,285,1731,0.8,1192,2.4
31004156605,32,1804,802,350,1737,0.8,1525,2.8
31004156606,36,1408,736,320,1517,0.8,1355,2.6
31004156607,27,1800,815,331,1821,0.9,1507,2.9
31004156608,38,1408,788,320,2045,0.8,1854,2.9
31004156609,34,1781,810,330,2112,0.8,1767,2.9
31004156610,26,1383,761,360,1786,0.9,1817,3.5
31004156611,33,1509,578,350,1357,0.7,1239,2.6
31004156612,30,1500,790,345,1712,0.8,1644,2.8
31004156613,27,1939,967,410,2298,0.9,2235,3.4
31004156614,30,1810,1043,350,2388,0.8,2141,2.9
31004156615,31,1767,907,410,2431,0.9,2391,3.5
31004156616,29,1850,1069,400,2190,0.8,2110,3
31004156617,34,1300,566,260,1140,0.8,792,1.9
31004156618,34,1482,944,330,2161,0.8,1954,2.8
31101130501,42,1842,742,350,2066,0.8,1924,3
31101130502,59,1681,527,390,1278,0.7,868,2.2
31101130503,44,1300,585,300,1364,0.7,1004,2.2
31101130504,51,1495,487,247,1104,0.6,877,2.1
31101130505,57,1223,561,275,1347,0.8,933,2
31101130506,49,1300,528,298,1232,0.8,981,2.2
31101130507,44,1400,588,260,1337,0.7,1036,2.2
31101130508,49,1279,532,260,1234,0.8,789,2.1
31101130509,51,1220,507,255,1308,0.7,992,2.1
31101130512,43,1152,536,250,1187,0.7,994,2.3
31101130513,45,1901,741,365,1833,0.8,1713,2.8
31101130515,50,2167,871,280,1839,0.8,1609,2.5
31101130516,40,2015,715,392,2361,0.8,2403,3.4
31101130518,47,1938,715,330,1821,0.8,1656,2.8
31101130520,47,1300,468,360,1219,0.8,1101,2.6
31101130521,55,1013,509,215,1052,0.8,697,1.8
31101130522,47,1705,664,350,1649,0.7,1375,2.8
31101130523,45,1867,604,300,1578,0.8,1375,2.5
31101130524,48,1560,698,300,1658,0.8,1567,2.6
31101130525,59,1071,575,235,1625,0.7,1208,2.1
31101130526,40,1473,683,275,1589,0.9,1375,2.7
31101130527,52,1408,679,240,1449,0.8,1342,2.3
31101130528,53,1517,739,200,1781,0.8,1211,2.4
31101130529,43,2182,615,225,1437,0.9,1083,2.5
31101130530,58,1386,467,340,1183,0.7,1071,2.3
31101130531,38,1733,755,380,2076,0.7,1989,3
31101130532,45,1517,635,365,1424,0.7,1271,2.6
31101130533,39,1580,610,330,1509,0.7,1255,2.5
31101130534,38,1606,782,440,1720,0.7,1654,2.8
31101130535,36,1213,521,330,1270,0.8,991,2.8
31101130536,65,875,518,275,1083,1.1,675,1.7
31101130537,49,1538,714,234,1625,0.8,1458,2.7
31101130538,33,1500,602,325,1336,0.7,1284,2.6
31101130539,25,1700,612,315,1117,0.8,1028,2.8
31101130540,47,2167,757,350,2088,0.7,1625,2.6
31101130541,33,1982,656,320,1781,0.7,1458,2.6
31101130542,29,1604,627,320,1364,0.7,1190,2.7
31102130601,26,3033,860,340,1687,0.8,1437,2.2
31102130602,34,1733,919,368,2333,0.8,2528,3.2
31102130603,33,1324,721,340,1669,0.8,1605,2.7
31102130604,40,1550,765,370,1854,0.7,1781,2.7
31102130605,44,1517,675,370,1875,0.7,1593,2.6
31102130606,35,1300,756,340,1589,0.8,1559,2.5
31102130607,34,1300,715,340,1562,0.8,1431,2.6
31102130608,34,1452,736,338,1638,0.7,1505,2.5
31102130609,36,1300,640,310,1761,0.8,1228,2.6
31102130610,34,1500,597,235,1406,0.8,1145,2.6
31102130611,33,1473,652,340,1441,0.8,1285,2.7
31102130612,35,1213,637,273,1420,0.9,895,1.7
31102130613,45,1027,529,280,1125,0.8,774,1.8
31102130614,42,1250,578,280,1329,0.9,881,1.8
31102130615,39,1300,666,360,1637,0.8,1597,3.1
31102130616,37,1408,722,350,2016,0.8,1625,2.9
31102130617,45,972,573,285,1042,0.8,745,1.6
31102130618,50,1408,471,214,1125,0.9,522,1.6
31102130619,41,2500,581,290,1199,0.9,784,1.7
31102130620,38,1510,605,350,1375,0.8,1067,2.1
31102130621,43,1337,664,343,1471,0.8,1295,2.5
31102130622,43,0,321,0,0,0,321,0
31102130623,38,1300,540,350,1478,0.9,1312,2.9
31102130701,32,1300,481,200,1192,0.9,993,2.8
31102130702,36,1213,577,270,1172,0.8,1004,2.2
31102130703,35,1224,548,200,1302,0.8,1239,2.7
31102130704,33,1409,682,335,1276,0.8,1195,2.5
31102130705,43,1704,575,300,1656,1,1749,3.3
31102130706,47,5000,333,273,2124,0.8,287,2.5
31102130707,75,777,493,178,993,0.6,731,1.6
31102130710,34,1311,653,340,1611,0.7,1265,2.7
31102130711,35,2040,601,268,1390,0.8,1359,2.8
31102130713,36,1278,599,340,1298,0.7,1142,2.4
31102130715,38,1239,613,310,1263,0.7,1159,2.3
31102130716,40,1350,479,316,1421,0.8,1278,2.7
31102130717,32,1300,715,365,1660,0.8,1548,2.9
31102130718,40,1517,627,340,1583,0.8,1303,2.6
31102130719,72,1192,481,318,1008,0.7,795,1.9
31102130720,30,1352,491,310,1375,0.9,1187,3
31102130721,37,1300,585,340,1395,0.8,1343,2.8
31102130722,46,1000,614,260,1149,0.8,827,1.5
31102130723,37,1408,700,330,1625,0.8,1477,2.6
31102130725,32,1200,638,343,1625,0.8,1437,2.7
31102130726,33,1302,629,355,1424,0.8,1321,2.9
31102130727,27,1681,809,375,1653,0.9,1494,3.1
31102130728,34,1040,722,300,1362,0.9,870,1.7
31102130729,36,1083,733,350,1609,0.8,1307,2.4
31102130730,76,845,470,199,925,0.8,772,1.7
31102130731,30,1305,630,340,1515,0.8,1271,3
31102130732,28,1278,762,338,1552,0.9,1481,2.8
31102130733,34,1344,652,345,1321,0.9,1267,3
31102130734,34,1225,606,320,1205,0.8,1172,2.4
31102130735,29,1514,653,380,1508,0.8,1515,3.2
31102130736,29,1092,697,325,1258,0.8,1151,2.4
31102130737,33,1258,628,310,1375,0.8,1125,2.4
31102130801,30,1686,944,400,2134,0.8,2009,3.1
31102130802,34,1500,859,353,1993,0.8,1794,2.9
31102130803,37,1334,728,345,1855,0.8,1583,2.6
31102130804,40,1600,709,345,1852,0.7,1682,2.7
31102130805,36,1517,784,360,2068,0.8,2026,2.9
31102130806,33,1400,807,310,1636,0.8,1516,2.6
31102130807,33,1619,767,370,2083,0.8,1894,3
31102130808,34,1733,764,400,2160,0.7,1949,3.1
31102130809,30,1413,741,315,1609,0.7,1319,2.5
31102130810,30,1600,686,350,1718,0.9,1514,3
31102130811,38,1684,742,380,2039,0.7,1857,2.6
31102130813,52,1452,463,348,1875,0.7,1178,2.4
31102130814,37,1300,737,300,1589,0.8,1337,2.4
31102130815,31,1517,783,370,2044,0.8,1687,2.7
31102130816,28,1404,734,378,1527,0.7,1338,2.6
31102130817,28,1742,876,360,1982,0.8,1837,2.8
31102130818,28,1800,931,400,1933,0.8,1916,2.9
31102130819,30,1707,877,410,1974,0.7,1875,2.8
31102130820,27,1523,920,390,1912,0.8,1721,2.8
31102130821,30,1692,693,390,1550,0.9,1515,3
31102130822,27,1842,958,415,2129,0.8,2169,3
31102130823,0,0,0,0,0,0,0,0
31102130824,26,1978,900,410,2007,0.8,1868,2.8
31102130901,38,1517,720,280,1662,0.7,1474,2.4
31102130902,36,1561,818,315,2096,0.8,1713,2.7
31102130903,38,1733,888,385,2190,0.8,2094,2.9
31102130904,77,446,479,270,1017,0.7,661,1.4
31102130905,36,1935,927,415,2301,0.8,2213,3.2
31102130906,40,1638,911,360,2277,0.8,2220,3
31102130907,38,1733,725,370,1862,0.9,1807,3
31102130908,62,1517,591,328,1416,0.7,953,2
31102130909,38,1469,652,290,1261,0.8,1072,2.4
31102130910,38,1547,756,310,1839,0.7,1517,2.5
31102130911,37,1603,654,360,1792,0.7,1520,2.6
31102130912,39,1565,840,375,2019,0.7,1609,2.6
31102130913,39,1495,702,295,1640,0.7,1201,2.2
31102130914,51,1500,698,405,1666,0.7,1593,2.4
31102130915,42,1668,837,390,2183,0.7,2014,2.7
31102130916,38,1602,814,390,1768,0.8,1781,2.7
31102131001,43,1809,811,400,2062,0.7,1833,2.6
31102131002,42,2205,1028,610,3076,0.7,2696,2.9
31102131003,39,1733,790,438,2210,0.7,1895,2.7
31102131006,50,1900,743,350,1981,0.8,2015,2.9
31102131007,36,1833,897,410,2285,0.8,2206,3.1
31102131008,40,1995,959,410,2606,0.7,2329,2.8
31102131009,36,1754,876,410,2029,0.7,2055,2.9
31102131012,39,1809,747,420,2091,0.8,2020,3.1
31102131013,43,1733,845,390,2190,0.8,2094,2.8
31102131014,29,1842,919,360,1958,0.8,1819,2.7
31102131015,26,1509,806,400,1616,0.8,1576,3.1
31102131016,29,1733,1072,425,2260,0.7,2114,2.7
31102131017,29,2080,831,370,1704,0.9,1681,2.9
31102131018,48,2167,820,450,2402,0.7,2308,2.9
31102131019,29,1950,1145,450,2432,0.7,2410,2.9
31102131020,25,1876,928,420,1907,0.8,1985,3.3
31102131021,27,1869,1102,430,2273,0.7,2193,2.9
31102131022,28,1723,889,420,2072,0.8,2077,3.3
31102131023,37,2167,991,348,2083,0.7,1916,2.8
31103131101,30,1500,771,360,1807,0.8,1645,2.9
31103131102,34,1340,805,340,1597,0.8,1523,2.7
31103131103,30,1521,726,350,1506,0.9,1414,2.8
31103131104,33,1517,749,345,1854,0.8,1666,2.7
31103131105,36,1539,729,353,1777,0.8,1631,2.7
31103131106,34,1425,679,340,1381,0.7,1255,2.5
31103131107,34,1441,732,350,1644,0.8,1533,2.8
31103131108,50,1733,597,298,1638,0.8,930,2.5
31103131110,41,1733,700,462,1890,0.8,1949,3.2
31103131111,42,2000,659,463,1875,0.9,1928,3.1
31103131112,43,1760,630,270,2250,0.8,2214,3.3
31103131113,29,1820,888,380,1930,0.8,1857,3
31103131114,50,1950,713,500,1792,0.7,2017,2.9
31103131116,42,1842,710,360,1713,0.8,1569,2.8
31103131117,57,2314,590,358,1446,0.8,1144,2.5
31103131118,36,1733,792,343,1949,0.8,1687,2.7
31103131119,77,752,490,186,778,0.5,639,1.4
31103131121,0,0,0,0,0,0,0,0
31103131123,28,1509,700,360,1731,0.9,1625,3.2
31103131124,33,1521,735,360,1792,0.8,1609,2.9
31103131125,27,1408,653,365,1518,0.9,1512,3.2
31103131126,33,1469,716,360,1666,0.8,1529,3
31103131127,32,1422,788,350,1607,0.8,1446,2.8
31103131128,32,1517,683,330,1644,0.8,1525,2.8
31103131129,37,1365,725,345,1424,0.8,1375,2.5
31103131130,29,1500,769,350,1568,0.8,1440,2.8
31103131131,74,683,454,158,859,0.7,721,1.6
31103131133,77,1334,451,136,1187,0.7,584,1.6
31103131134,26,1690,910,350,1738,0.8,1906,2.9
31103131135,27,1787,779,350,1713,0.9,1654,2.8
31103131136,25,1825,872,388,1575,0.8,1481,2.9
31103131137,25,1733,877,390,1795,0.8,1817,3.1
31103131138,25,1733,888,360,1730,0.8,1439,2.6
31103131139,32,1950,872,425,2051,0.7,2077,3.1
31103131140,25,1777,927,400,1888,0.9,1784,3.2
31103131141,34,1818,683,420,1580,0.8,1412,2.4
31103131142,40,1600,655,485,1625,0.8,1791,3.1
31103131143,27,1731,933,400,2044,0.8,2100,3.3
31103131144,27,2122,784,343,1587,0.8,1407,2.4
31103131145,25,1700,868,393,1660,0.8,1539,2.9
31103131146,71,0,440,148,782,0.7,654,1.5
31103131201,33,1300,759,350,1660,0.8,1508,2.9
31103131202,33,1461,725,350,1770,0.9,1781,3
31103131203,36,1458,595,345,1357,0.8,1347,2.7
31103131204,37,1404,562,340,1446,0.7,1136,2.4
31103131205,30,1185,497,300,1208,0.8,1142,2.7
31103131206,30,1127,827,360,1608,0.8,1416,2.5
31103131207,28,1500,596,345,1423,0.9,1411,3.1
31103131208,33,1325,571,320,1261,0.8,1178,2.8
31103131209,42,3033,724,260,3250,1.5,1649,3
31103131211,36,1517,655,330,1428,0.8,1190,2.6
31103131213,37,1498,624,375,1578,0.8,1666,3.1
31103131214,35,1517,653,360,1681,0.8,1426,2.9
31103131215,39,1631,599,350,1433,0.8,1343,2.7
31103131216,35,1509,680,340,1666,0.8,1357,2.6
31103131217,39,1404,584,350,1612,0.8,1518,2.8
31103131218,28,1703,848,385,1902,0.9,1811,3.1
31103131219,29,1777,803,430,2008,0.9,1988,3.6
31103131301,40,1750,784,510,2104,0.8,2139,3.2
31103131302,43,1400,697,460,2094,0.9,2024,3.3
31103131303,45,1907,779,500,2281,0.7,2356,2.9
31103131306,43,1864,850,415,2264,0.8,2441,3.4
31103131307,40,1950,628,400,1775,0.8,1642,2.9
31103131308,47,2019,719,535,2022,0.8,2024,3.2
31103131309,40,1975,664,440,1875,0.8,2013,3.4
31103131310,41,2000,840,450,1916,0.8,1906,3.1
31103131311,28,1911,894,350,1941,0.8,2011,2.9
31103131312,26,1784,861,320,1612,0.9,1410,2.5
31103131313,26,1789,894,400,2023,0.8,1973,3.2
31103131314,24,1600,772,400,1662,1,1600,3.6
31103131315,25,2048,754,380,1625,0.9,1666,3.3
31103131316,34,1613,793,400,1758,0.8,1583,2.9
31103131317,26,1800,908,350,2008,0.8,1866,2.9
31103131318,66,741,486,260,894,0.9,670,1.4
31103131319,26,1774,957,410,2112,0.8,2129,3.4
31103131320,28,1580,813,400,1771,0.8,1757,2.9
31103131321,36,1717,547,590,1937,0.9,2150,3.8
31103131322,28,1600,906,395,1855,0.8,1739,3
31103131401,28,1509,707,350,1600,0.8,1446,3.2
31103131402,35,1400,719,340,1474,0.8,1433,2.8
31103131403,30,1408,782,355,1899,0.9,1825,3.3
31103131404,32,1325,832,350,1825,0.8,1641,3
31103131405,31,1300,727,340,1658,0.8,1519,2.8
31103131406,34,1311,690,350,1557,0.8,1337,2.9
31103131407,27,1591,767,370,1710,0.8,1625,3.2
31103131408,24,1600,714,390,1758,0.9,1680,3.7
31103131409,32,0,225,0,0,0,225,0
31103131410,32,1300,716,338,1721,0.8,1480,2.9
31103131411,36,1440,619,330,1449,0.8,1336,2.7
31103131412,70,0,450,0,0,1,450,1
31103131413,26,1517,744,370,1786,0.9,1760,3.4
31103131414,24,1439,678,373,1433,1,1492,3.7
31103131415,29,1500,673,358,1365,0.9,1406,3.3
31103131416,30,1300,670,340,1562,0.9,1491,3.1
31103131417,35,1300,700,348,1517,0.8,1442,2.7
31103131418,32,1300,587,320,1524,0.9,1365,2.9
31103131419,36,1343,764,330,1666,0.8,1437,2.5
31103131420,31,1486,610,340,1468,0.9,1437,3.2
31103131421,35,1517,600,351,1573,0.9,1616,3.3
31103131422,32,1300,638,348,1516,0.9,1525,3.1
31103131423,30,1447,527,300,1278,0.9,1125,3
31103131424,36,1352,599,340,1388,0.8,1406,2.8
31103131425,30,1400,548,229,1329,0.9,1284,2.9
31103131426,31,1463,736,380,1625,0.9,1678,3.4
31103131427,24,1732,704,360,1510,1,1452,3.4
31103131501,0,0,0,0,0,0,0,0
31103131601,33,1821,707,340,1826,0.8,1598,2.9
31103131602,35,1404,715,365,1638,0.8,1468,2.8
31103131603,36,1517,725,365,1875,0.8,1671,2.8
31103131604,34,1557,785,370,1795,0.8,1645,2.7
31103131605,37,1519,778,350,1818,0.8,1645,2.7
31103131606,38,1408,789,343,2175,0.7,1821,2.6
31103131607,30,1551,794,350,1603,0.8,1485,2.9
31103131608,31,1690,851,350,2036,0.8,1695,2.7
31103131609,34,1539,802,360,1949,0.9,1836,2.9
31103131610,36,1517,695,375,1807,0.8,1758,2.9
31103131611,38,1500,740,365,1854,0.8,1775,2.7
31103131612,39,1433,628,350,1699,0.8,1416,2.6
31103131613,31,0,1125,594,2250,0.6,1649,2
31103131614,32,1260,784,335,1410,0.7,1197,2.2
31103131615,48,2442,934,350,2517,0.7,2520,3
31103131616,47,2574,876,515,2821,0.7,2781,3
31103131617,43,2450,861,420,2773,0.8,2736,3.2
31103131618,42,2269,930,530,2839,0.8,2807,3.1
31103131619,46,2167,904,590,2343,0.7,2410,3
31103131620,41,2383,756,500,2454,0.8,2785,3.5
31103131701,36,1449,599,360,1468,0.9,1357,3.1
31103131703,29,1489,618,370,1492,0.9,1396,3.4
31103131704,38,1303,556,265,1354,0.8,840,2.1
31103131706,28,1387,587,350,1414,1,1369,3.5
31103131707,23,1593,532,350,1375,1,1465,3.9
31103131709,29,1500,643,360,1391,0.9,1408,3.3
31103131710,32,1322,632,350,1774,0.9,1524,3.1
31103131713,36,1294,698,380,1578,0.8,1474,2.9
31103131714,32,1356,592,365,1562,1,1666,3.4
31103131715,36,1465,572,340,1391,0.9,1375,3
31103131717,32,1500,720,348,1492,0.8,1426,2.9
31103131718,30,1509,587,365,1416,1,1410,3.7
31103131719,33,1530,628,360,1508,0.9,1452,3
31103131720,32,1254,556,345,1512,0.9,1529,3.3
31103131721,30,1316,604,360,1431,1,1375,3.4
31103131722,38,1599,653,395,1803,0.9,1775,3.2
31103131723,33,1371,674,360,1568,0.9,1463,3.1
31103131724,34,1297,617,365,1587,0.9,1656,3.2
31103131725,36,1517,752,350,1687,0.9,1800,3.1
31103131726,27,0,1125,260,0,1,1125,1
31103131727,27,1604,620,390,1612,1,1591,3.8
31103131729,30,1400,720,340,1666,0.8,1468,2.7
31103131730,27,1346,656,385,1531,0.9,1508,3.3
31103131731,24,1500,700,400,1613,1,1625,3.9
31103131734,22,1430,528,393,1343,1,1292,3.9
31103131735,25,1450,683,350,1392,0.9,1358,3.1
31103131736,20,1733,655,370,1397,1,1346,3.9
31103131737,26,1487,537,325,1300,1,1303,3.3
31103131738,23,1250,652,350,1427,1.1,1487,3.6
31103131739,26,821,918,330,1312,0.8,1278,2.4
31103131740,26,1600,707,380,1670,0.9,1699,3.7
31103131741,26,1733,698,420,1797,0.9,1833,3.8
31103131742,28,1560,630,300,1521,0.9,1347,2.7
31103131743,36,1625,581,350,1687,1.1,766,2.4
31103131744,26,1300,595,345,1375,1,1290,3
31103131745,26,1179,695,333,1283,1,1290,3
31103131801,48,1733,791,458,2222,0.7,2181,3.1
31103131802,43,1972,857,440,2659,0.8,2568,3.2
31103131803,48,1702,672,470,2031,0.7,1833,3
31103131804,42,1733,846,480,2269,0.8,2395,3.1
31103131805,48,1500,646,460,1660,0.7,1770,2.9
31103131806,47,1650,507,446,1562,0.8,1625,3.3
31103131807,45,1733,757,450,2125,0.8,1985,3.1
31103131808,40,1900,647,450,2146,0.8,2130,3
31103131809,44,2167,782,515,2519,0.8,2542,3.1
31103131810,47,1922,784,488,2315,0.7,2305,3
31103131811,44,2062,772,510,1833,0.8,1974,3.1
31103131812,38,2167,872,540,2250,0.8,2403,3.2
31103131813,42,2000,1027,550,3156,0.8,3125,3.2
31103131814,40,1900,821,440,2468,0.8,2515,3.2
31103131901,34,1755,774,400,1927,0.8,1875,3
31103131902,35,1636,733,363,1807,0.8,1760,3
31103131903,34,1517,803,360,1825,0.8,1678,2.9
31103131904,33,1580,725,375,1784,0.8,1694,3
31103131905,35,1560,911,350,2062,0.8,1885,2.7
31103131906,40,1612,785,400,1970,0.8,1883,2.9
31103131907,37,1733,833,380,2092,0.8,2095,3
31103131908,39,2000,978,500,2522,0.8,2602,3.4
31103131909,34,1603,725,400,1910,0.8,1932,3.3
31103131910,30,1729,802,420,2009,0.8,1958,3.2
31103131911,35,1848,768,423,2031,0.8,1968,3.3
31103131912,36,1653,797,405,2067,0.8,1908,2.9
31103131913,36,1609,806,400,1937,0.8,2154,3.2
31103131914,33,1560,764,363,1812,0.8,1758,3
31103131915,39,1820,784,373,2183,0.8,2077,2.9
31103131916,41,1517,820,370,2076,0.8,1837,2.8
31103131917,35,1500,779,360,1784,0.8,1668,2.7
31103131918,35,1500,795,370,1875,0.8,1786,2.8
31103131919,33,1639,735,383,1951,0.8,1741,3
31103131920,30,1842,826,420,2102,0.9,2162,3.7
31103131921,32,1600,847,380,2009,0.8,1787,2.9
31103131922,29,1582,846,400,1821,0.8,1728,3.1
31103131923,33,1717,831,405,2047,0.8,2073,3.1
31103131924,34,1600,877,380,2120,0.7,2038,2.8
31103131925,33,1636,752,370,2023,0.8,1902,3
31103131926,38,1766,852,408,2314,0.8,2256,3
31103131927,0,0,0,0,0,0,0,0
31103131928,32,1512,813,380,2129,0.9,2022,3.1
31103131929,35,1560,730,386,1721,0.8,1591,2.9
31103131930,38,1500,684,370,1437,0.8,1481,2.8
31103131931,35,1430,777,360,1666,0.8,1625,2.7
31103131932,0,0,0,0,0,0,0,0
31103131933,50,2000,734,400,2116,0.7,2166,3
31103131934,44,2037,794,515,2111,0.8,2437,3.4
31103131935,47,1733,742,416,2193,0.7,2250,3
31104132201,42,2167,656,460,2089,0.9,2166,3.3
31104132202,40,2050,904,485,2309,0.8,2340,3
31104132203,37,2184,793,350,2437,0.8,2617,3.4
