route_id	service_id	trip_id	trip_headsign	direction_id	block_id	shape_id
61-3396	BT 23_24-35209	26594371-BT 23_24-35209	Coorparoo Junction	0		610016
354-3396	BT 23_24-35209	26594372-BT 23_24-35209	Chermside Interchange	0		3540004
212-3396	BT 23_24-35209	26594373-BT 23_24-35209	Carindale interchange	1		2120005
120-3396	BT 23_24-35209	26594374-BT 23_24-35209	Garden City interchange	1		1200007
196-3396	BT 23_24-35209	26594375-BT 23_24-35209	"New Farm, Mountford Rd"	0		1960035
130-3396	BT 23_24-35209	26594376-BT 23_24-35209	Stretton - Gowan Rd	1		1300012
204-3396	BT 23_24-35209	26594377-BT 23_24-35209	"Carina, Clem Jones Centre"	1		2040630
174-3396	BT 23_24-35209	26594378-BT 23_24-35209	"Fortitude Valley, Warner St"	0		1740008
590-3396	BT 23_24-35209	26594379-BT 23_24-35209	Toombul Interchange	0		5900004
599-3396	BT 23_24-35209	26594380-BT 23_24-35209	Garden City interchange	0		5990023
234-3396	BT 23_24-35209	26594381-BT 23_24-35209	Woolloongabba to City loop	0		2340003
110-3396	BT 23_24-35209	26594382-BT 23_24-35209	Inala Plaza	1		1100015
130-3396	BT 23_24-35209	26594383-BT 23_24-35209	Queen Street station	0		1300006
330-3396	BT 23_24-35209	26594384-BT 23_24-35209	"Bracken Ridge, Quinlan St"	1		3300025
106-3396	BT 23_24-35209	26594385-BT 23_24-35209	Mt Ommaney Shopping Centre	1		1060001
300-3396	BT 23_24-35209	26594386-BT 23_24-35209	Cultural Centre station	0		3000003
124-3396	BT 23_24-35209	26594387-BT 23_24-35209	"Fortitude Valley, Ballow St"	0		1240009
111-3396	BT 23_24-35209	26594388-BT 23_24-35209	Eight Mile Plains station	1		1110007
60-3396	BT 23_24-35209	26594389-BT 23_24-35209	West End Ferry	1		600056
470-3396	BT 23_24-35209	26594390-BT 23_24-35209	Toowong Village	1		4700013
444-3396	BT 23_24-35209	26594391-BT 23_24-35209	"Moggill, Moggill Rd"	1		4440023
199-3396	BT 23_24-35209	26594392-BT 23_24-35209	West End Ferry	1		1990021
198-3396	BT 23_24-35209	26594393-BT 23_24-35209	"South Brisbane, Mollison St"	0		1980002
116-3396	BT 23_24-35209	26594394-BT 23_24-35209	Rocklea station	1		1160026
180-3396	BT 23_24-35209	26594395-BT 23_24-35209	Garden City interchange	1		1800003
175-3396	BT 23_24-35209	26594396-BT 23_24-35209	Garden City interchange	1		1750012
150-3396	BT 23_24-35209	26594397-BT 23_24-35209	Queen Street station	0		1500016
124-3396	BT 23_24-35209	26594398-BT 23_24-35209	Sunnybank K-Mart	1		1240010
590-3396	BT 23_24-35209	26594399-BT 23_24-35209	Garden City interchange	1		5900003
209-3396	BT 23_24-35209	26594400-BT 23_24-35209	Carindale - UQ loop	0		2090023
66-3396	BT 23_24-35209	26594401-BT 23_24-35209	RBWH-UQ loop	0		660013
300-3396	BT 23_24-35209	26594402-BT 23_24-35209	Toombul Interchange	1		3000013
235-3396	BT 23_24-35209	26594403-BT 23_24-35209	"Balmoral, Apollo Rd"	1		2350014
412-3396	BT 23_24-35209	26594404-BT 23_24-35209	St Lucia South	1		4120002
200-3396	BT 23_24-35209	26594405-BT 23_24-35209	Queen Street station	0		2000004
445-3396	BT 23_24-35209	26594406-BT 23_24-35209	"Spring Hill, Wickham Tce"	0		4450039
338-3396	BT 23_24-35209	26594407-BT 23_24-35209	Chermside Interchange	0		3380044
330-3396	BT 23_24-35209	26594408-BT 23_24-35209	Cultural Centre station	0		3300026
412-3396	BT 23_24-35209	26594409-BT 23_24-35209	"City, Roma St"	0		4120001
333-3396	BT 23_24-35209	26594410-BT 23_24-35209	Chermside Interchange	1		3330020
370-3396	BT 23_24-35209	26594411-BT 23_24-35209	"City, Herschel St"	0		3700012
140-3396	BT 23_24-35209	26594412-BT 23_24-35209	Browns Plains station	1		1400009
120-3396	BT 23_24-35209	26594413-BT 23_24-35209	Queen Street station	0		1200005
444-3396	BT 23_24-35209	26594414-BT 23_24-35209	Queensland Theatre	0		4440024
380-3396	BT 23_24-35209	26594415-BT 23_24-35209	"The Gap, Waterworks Rd"	1		3800016
199-3396	BT 23_24-35209	26594416-BT 23_24-35209	"Teneriffe, Commercial Rd"	0		1990020
61-3396	BT 23_24-35209	26594417-BT 23_24-35209	Ashgrove Village	1		610018
345-3396	BT 23_24-35209	26594418-BT 23_24-35209	Cultural Centre station	0		3450012
364-3396	BT 23_24-35209	26594419-BT 23_24-35209	"City, Queen St"	0		3640001
385-3396	BT 23_24-35209	26594420-BT 23_24-35209	The Gap park 'n' ride	1		3850018
471-3396	BT 23_24-35209	26594421-BT 23_24-35209	"Spring Hill, Wickham Tce"	0		4710006
470-3396	BT 23_24-35209	26594422-BT 23_24-35209	Teneriffe Ferry	0		4700008
200-3396	BT 23_24-35209	26594423-BT 23_24-35209	"Carindale Heights, Cribb Rd E"	1		2000021
210-3396	BT 23_24-35209	26594424-BT 23_24-35209	"Fortitude Valley, Ballow St"	0		2100016
123-3396	BT 23_24-35209	26594425-BT 23_24-35209	Garden City interchange	0		1230003
360-3396	BT 23_24-35209	26594426-BT 23_24-35209	"City, Queen St"	0		3600019
337-3396	BT 23_24-35209	26594427-BT 23_24-35209	Chermside Interchange	1		3370012
230-3396	BT 23_24-35209	26594428-BT 23_24-35209	"Fortitude Valley, Brunswick St"	0		2300013
196-3396	BT 23_24-35209	26594429-BT 23_24-35209	Fairfield Gardens	1		1960034
100-3396	BT 23_24-35209	26594430-BT 23_24-35209	Forest Lake Village	1		1000010
100-3396	BT 23_24-35209	26594431-BT 23_24-35209	Queen Street station	0		1000009
150-3396	BT 23_24-35209	26594432-BT 23_24-35209	Browns Plains station	1		1500001
223-3396	BT 23_24-35209	26594433-BT 23_24-35209	Wynnum Plaza	0		2230003
184-3396	BT 23_24-35209	26594434-BT 23_24-35209	"Fortitude Valley, Ballow St"	0		1840007
172-3396	BT 23_24-35209	26594435-BT 23_24-35209	"City, Eagle St at Riverside"	0		1720011
222-3396	BT 23_24-35209	26594436-BT 23_24-35209	Carindale interchange	1		2220002
321-3396	BT 23_24-35209	26594437-BT 23_24-35209	Toombul Interchange	1		3210001
340-3396	BT 23_24-35209	26594438-BT 23_24-35209	Woolloongabba station	0		3400007
428-3396	BT 23_24-35209	26594439-BT 23_24-35209	"Indooroopilly, Market St"	1		4280009
397-3396	BT 23_24-35209	26594440-BT 23_24-35209	Mitchelton station	0		3970010
417-3396	BT 23_24-35209	26594441-BT 23_24-35209	Long Pocket	1		4170003
111-3396	BT 23_24-35209	26594442-BT 23_24-35209	Roma Street station	0		1110008
345-3396	BT 23_24-35209	26594443-BT 23_24-35209	Aspley Hypermarket	1		3450009
140-3396	BT 23_24-35209	26594444-BT 23_24-35209	Queen Street station	0		1400016
340-3396	BT 23_24-35209	26594445-BT 23_24-35209	Carseldine station	1		3400009
325-3396	BT 23_24-35209	26594446-BT 23_24-35209	"City, Queen St"	0		3250008
475-3396	BT 23_24-35209	26594447-BT 23_24-35209	"Spring Hill, Wickham Tce"	0		4750012
60-3396	BT 23_24-35209	26594448-BT 23_24-35209	Teneriffe Ferry	0		600057
390-3396	BT 23_24-35209	26594449-BT 23_24-35209	Brookside Shopping Centre	1		3900008
333-3396	BT 23_24-35209	26594450-BT 23_24-35209	Cultural Centre station	0		3330018
301-3396	BT 23_24-35209	26594451-BT 23_24-35209	Cultural Centre station	0		3010013
180-3396	BT 23_24-35209	26594452-BT 23_24-35209	Queen Street station	0		1800002
222-3396	BT 23_24-35209	26594453-BT 23_24-35209	Roma Street station	0		2220003
385-3396	BT 23_24-35209	26594454-BT 23_24-35209	Cultural Centre station	0		3850017
199-3396	BT 23_24-35209	26594455-BT 23_24-35209	West End Ferry	1		1990021
61-3396	BT 23_24-35209	26594456-BT 23_24-35209	Coorparoo Junction	0		610016
120-3396	BT 23_24-35209	26594457-BT 23_24-35209	Garden City interchange	1		1200007
196-3396	BT 23_24-35209	26594458-BT 23_24-35209	"New Farm, Mountford Rd"	0		1960035
360-3396	BT 23_24-35209	26594459-BT 23_24-35209	Brookside Shopping Centre	1		3600018
425-3396	BT 23_24-35209	26594460-BT 23_24-35209	Queen Street station	0		4250012
130-3396	BT 23_24-35209	26594461-BT 23_24-35209	Stretton - Gowan Rd	1		1300012
379-3396	BT 23_24-35209	26594462-BT 23_24-35209	"Ashgrove, Royal Pde"	1		3790047
184-3396	BT 23_24-35209	26594463-BT 23_24-35209	Garden City interchange	1		1840006
460-3396	BT 23_24-35209	26594464-BT 23_24-35209	"Heathwood, Parkwood Dr"	1		4600033
369-3396	BT 23_24-35209	26594465-BT 23_24-35209	Mitchelton station	1		3690003
301-3396	BT 23_24-35209	26594466-BT 23_24-35209	Toombul Interchange	1		3010023
60-3396	BT 23_24-35209	26594467-BT 23_24-35209	West End Ferry	1		600056
123-3396	BT 23_24-35209	26594468-BT 23_24-35209	Griffith University A	1		1230005
379-3396	BT 23_24-35209	26594469-BT 23_24-35209	Stafford City	0		3790033
130-3396	BT 23_24-35209	26594470-BT 23_24-35209	Queen Street station	0		1300006
330-3396	BT 23_24-35209	26594471-BT 23_24-35209	"Bracken Ridge, Barrett St"	1		3300024
105-3396	BT 23_24-35209	26594472-BT 23_24-35209	Indooroopilly Interchange	1		1050014
353-3396	BT 23_24-35209	26594473-BT 23_24-35209	Chermside Interchange	1		3530036
445-3396	BT 23_24-35209	26594474-BT 23_24-35209	Fig Tree Pocket	1		4450041
334-3396	BT 23_24-35209	26594475-BT 23_24-35209	"City, City Hall"	0		3340004
111-3396	BT 23_24-35209	26594476-BT 23_24-35209	Eight Mile Plains station	1		1110007
199-3396	BT 23_24-35209	26594477-BT 23_24-35209	"Teneriffe, Commercial Rd"	0		1990020
444-3396	BT 23_24-35209	26594478-BT 23_24-35209	"Moggill, Moggill Rd"	1		4440023
169-3396	BT 23_24-35209	26594479-BT 23_24-35209	Eight Mile Plains - UQ loop	0		1690007
390-3396	BT 23_24-35209	26594480-BT 23_24-35209	"City, Queen St"	0		3900012
180-3396	BT 23_24-35209	26594481-BT 23_24-35209	Garden City interchange	1		1800003
105-3396	BT 23_24-35209	26594482-BT 23_24-35209	"City, Eagle St at Riverside"	0		1050013
232-3396	BT 23_24-35209	26594483-BT 23_24-35209	"City, Edward St"	0		2320007
232-3396	BT 23_24-35209	26594484-BT 23_24-35209	Cannon Hill interchange	1		2320009
150-3396	BT 23_24-35209	26594485-BT 23_24-35209	Queen Street station	0		1500016
175-3396	BT 23_24-35209	26594486-BT 23_24-35209	"Fortitude Valley, Warner St"	0		1750008
174-3396	BT 23_24-35209	26594487-BT 23_24-35209	Garden City interchange	1		1740012
322-3396	BT 23_24-35209	26594488-BT 23_24-35209	Cultural Centre station	0		3220019
330-3396	BT 23_24-35209	26594489-BT 23_24-35209	Cultural Centre station	0		3300027
450-3396	BT 23_24-35209	26594490-BT 23_24-35209	Riverhills West	1		4500025
335-3396	BT 23_24-35209	26594491-BT 23_24-35209	Sandgate station	1		3350009
66-3396	BT 23_24-35209	26594492-BT 23_24-35209	RBWH-UQ loop	0		660013
350-3396	BT 23_24-35209	26594493-BT 23_24-35209	"City, Queen St"	0		3500010
412-3396	BT 23_24-35209	26594494-BT 23_24-35209	St Lucia South	1		4120002
307-3396	BT 23_24-35209	26594495-BT 23_24-35209	Toombul Interchange	0		3070008
61-3396	BT 23_24-35209	26594496-BT 23_24-35209	Ashgrove Village	1		610018
200-3396	BT 23_24-35209	26594497-BT 23_24-35209	Queen Street station	0		2000004
599-3396	BT 23_24-35209	26594498-BT 23_24-35209	Dean St	0		5990022
125-3396	BT 23_24-35209	26594499-BT 23_24-35209	"Fortitude Valley, Ballow St"	0		1250015
412-3396	BT 23_24-35209	26594500-BT 23_24-35209	"City, Roma St"	0		4120001
333-3396	BT 23_24-35209	26594501-BT 23_24-35209	Chermside Interchange	1		3330020
140-3396	BT 23_24-35209	26594502-BT 23_24-35209	Browns Plains station	1		1400009
120-3396	BT 23_24-35209	26594503-BT 23_24-35209	Queen Street station	0		1200005
444-3396	BT 23_24-35209	26594504-BT 23_24-35209	Queensland Theatre	0		4440024
322-3396	BT 23_24-35209	26594505-BT 23_24-35209	Chermside Interchange	1		3220020
450-3396	BT 23_24-35209	26594506-BT 23_24-35209	Queen Street station	0		4500026
345-3396	BT 23_24-35209	26594507-BT 23_24-35209	Cultural Centre station	0		3450012
428-3396	BT 23_24-35209	26594508-BT 23_24-35209	University of Queensland	0		4280001
161-3396	BT 23_24-35209	26594509-BT 23_24-35209	Garden City - Wishart Outlook shuttle	0		1610001
435-3396	BT 23_24-35209	26594510-BT 23_24-35209	"Brookfield, Kailua St"	1		4350008
60-3396	BT 23_24-35209	26594511-BT 23_24-35209	Teneriffe Ferry	0		600057
385-3396	BT 23_24-35209	26594512-BT 23_24-35209	The Gap park 'n' ride	1		3850018
380-3396	BT 23_24-35209	26594513-BT 23_24-35209	"Spring Hill, Wickham Tce"	0		3800014
199-3396	BT 23_24-35209	26594514-BT 23_24-35209	West End Ferry	1		1990021
425-3396	BT 23_24-35209	26594515-BT 23_24-35209	"Kenmore Village, Cedarleigh Rd"	1		4250013
200-3396	BT 23_24-35209	26594516-BT 23_24-35209	"Carindale Heights, Cribb Rd E"	1		2000021
196-3396	BT 23_24-35209	26594517-BT 23_24-35209	Fairfield Gardens	1		1960034
110-3396	BT 23_24-35209	26594518-BT 23_24-35209	Queen Street station	0		1100003
100-3396	BT 23_24-35209	26594519-BT 23_24-35209	Forest Lake Village	1		1000010
100-3396	BT 23_24-35209	26594520-BT 23_24-35209	Queen Street station	0		1000009
150-3396	BT 23_24-35209	26594521-BT 23_24-35209	Browns Plains station	1		1500001
353-3396	BT 23_24-35209	26594522-BT 23_24-35209	Elizabeth Street Stop 87 near Edward St	0		3530043
369-3396	BT 23_24-35209	26594523-BT 23_24-35209	Toombul Interchange	0		3690001
222-3396	BT 23_24-35209	26594524-BT 23_24-35209	Carindale interchange	1		2220002
430-3396	BT 23_24-35209	26594525-BT 23_24-35209	Queen Street station	0		4300021
340-3396	BT 23_24-35209	26594526-BT 23_24-35209	Woolloongabba station	0		3400007
111-3396	BT 23_24-35209	26594527-BT 23_24-35209	Roma Street station	0		1110008
345-3396	BT 23_24-35209	26594528-BT 23_24-35209	Aspley Hypermarket	1		3450009
140-3396	BT 23_24-35209	26594529-BT 23_24-35209	Queen Street station	0		1400016
204-3396	BT 23_24-35209	26594530-BT 23_24-35209	"Fortitude Valley, Warner St"	0		2040628
340-3396	BT 23_24-35209	26594531-BT 23_24-35209	Carseldine station	1		3400009
333-3396	BT 23_24-35209	26594532-BT 23_24-35209	Cultural Centre station	0		3330018
370-3396	BT 23_24-35209	26594533-BT 23_24-35209	Chermside Interchange	1		3700011
334-3396	BT 23_24-35209	26594534-BT 23_24-35209	Chermside Interchange	1		3340003
170-3396	BT 23_24-35209	26594535-BT 23_24-35209	Garden City interchange	1		1700003
199-3396	BT 23_24-35209	26594536-BT 23_24-35209	"Teneriffe, Commercial Rd"	0		1990020
61-3396	BT 23_24-35209	26594537-BT 23_24-35209	Coorparoo Junction	0		610016
230-3396	BT 23_24-35209	26594538-BT 23_24-35209	"Balmoral, Apollo Rd"	1		2300011
180-3396	BT 23_24-35209	26594539-BT 23_24-35209	Queen Street station	0		1800002
375-3396	BT 23_24-35209	26594540-BT 23_24-35209	Bardon	0		3750013
375-3396	BT 23_24-35209	26594541-BT 23_24-35209	Stafford City	1		3750011
460-3396	BT 23_24-35209	26594542-BT 23_24-35209	Queen Street station	0		4600034
172-3396	BT 23_24-35209	26594543-BT 23_24-35209	Garden City interchange	1		1720012
411-3396	BT 23_24-35209	26594544-BT 23_24-35209	University of Queensland	1		4110038
411-3396	BT 23_24-35209	26594545-BT 23_24-35209	"Spring Hill, Wickham Tce"	0		4110041
60-3396	BT 23_24-35209	26594546-BT 23_24-35209	West End Ferry	1		600056
222-3396	BT 23_24-35209	26594547-BT 23_24-35209	Roma Street station	0		2220003
385-3396	BT 23_24-35209	26594548-BT 23_24-35209	Cultural Centre station	0		3850017
415-3396	BT 23_24-35209	26594549-BT 23_24-35209	Indooroopilly Interchange	1		4150011
112-3396	BT 23_24-35209	26594550-BT 23_24-35209	Mt Gravatt Campus	1		1120005
430-3396	BT 23_24-35209	26594551-BT 23_24-35209	Fig Tree Pocket	1		4300024
120-3396	BT 23_24-35209	26594552-BT 23_24-35209	Garden City interchange	1		1200007
196-3396	BT 23_24-35209	26594553-BT 23_24-35209	"New Farm, Mountford Rd"	0		1960035
203-3396	BT 23_24-35209	26594554-BT 23_24-35209	Carindale interchange	1		2030024
130-3396	BT 23_24-35209	26594555-BT 23_24-35209	Stretton - Gowan Rd	1		1300012
204-3396	BT 23_24-35209	26594556-BT 23_24-35209	"Carina, Clem Jones Centre"	1		2040630
174-3396	BT 23_24-35209	26594557-BT 23_24-35209	"Fortitude Valley, Warner St"	0		1740008
590-3396	BT 23_24-35209	26594558-BT 23_24-35209	Toombul Interchange	0		5900004
210-3396	BT 23_24-35209	26594559-BT 23_24-35209	Cannon Hill interchange	1		2100015
321-3396	BT 23_24-35209	26594560-BT 23_24-35209	"City, Queen St"	0		3210005
110-3396	BT 23_24-35209	26594561-BT 23_24-35209	Inala Plaza	1		1100015
130-3396	BT 23_24-35209	26594562-BT 23_24-35209	Queen Street station	0		1300006
330-3396	BT 23_24-35209	26594563-BT 23_24-35209	"Bracken Ridge, Quinlan St"	1		3300025
300-3396	BT 23_24-35209	26594564-BT 23_24-35209	Cultural Centre station	0		3000003
350-3396	BT 23_24-35209	26594565-BT 23_24-35209	Aspley Hypermarket	1		3500011
111-3396	BT 23_24-35209	26594566-BT 23_24-35209	Eight Mile Plains station	1		1110007
444-3396	BT 23_24-35209	26594567-BT 23_24-35209	"Moggill, Moggill Rd"	1		4440023
199-3396	BT 23_24-35209	26594568-BT 23_24-35209	West End Ferry	1		1990021
235-3396	BT 23_24-35209	26594569-BT 23_24-35209	"Fortitude Valley, Brunswick St"	0		2350018
180-3396	BT 23_24-35209	26594570-BT 23_24-35209	Garden City interchange	1		1800003
175-3396	BT 23_24-35209	26594571-BT 23_24-35209	Garden City interchange	1		1750012
215-3396	BT 23_24-35209	26594572-BT 23_24-35209	Queen Street station	0		2150016
150-3396	BT 23_24-35209	26594573-BT 23_24-35209	Queen Street station	0		1500016
590-3396	BT 23_24-35209	26594574-BT 23_24-35209	Garden City interchange	1		5900003
185-3396	BT 23_24-35209	26594575-BT 23_24-35209	"Fortitude Valley, Ballow St"	0		1850007
220-3396	BT 23_24-35209	26594576-BT 23_24-35209	Pandanus Beach	1		2200002
335-3396	BT 23_24-35209	26594577-BT 23_24-35209	"City, Queen St"	0		3350008
125-3396	BT 23_24-35209	26594578-BT 23_24-35209	Garden City interchange	1		1250019
598-3396	BT 23_24-35209	26594579-BT 23_24-35209	Chermside Interchange	1		5980011
66-3396	BT 23_24-35209	26594580-BT 23_24-35209	RBWH-UQ loop	0		660013
300-3396	BT 23_24-35209	26594581-BT 23_24-35209	Toombul Interchange	1		3000013
61-3396	BT 23_24-35209	26594582-BT 23_24-35209	Ashgrove Village	1		610018
112-3396	BT 23_24-35209	26594583-BT 23_24-35209	"City, Eagle St at Riverside"	0		1120004
412-3396	BT 23_24-35209	26594584-BT 23_24-35209	St Lucia South	1		4120002
200-3396	BT 23_24-35209	26594585-BT 23_24-35209	Queen Street station	0		2000004
330-3396	BT 23_24-35209	26594586-BT 23_24-35209	Cultural Centre station	0		3300026
412-3396	BT 23_24-35209	26594587-BT 23_24-35209	"City, Roma St"	0		4120001
60-3396	BT 23_24-35209	26594588-BT 23_24-35209	Teneriffe Ferry	0		600057
428-3396	BT 23_24-35209	26594589-BT 23_24-35209	University of Queensland	0		4280012
333-3396	BT 23_24-35209	26594590-BT 23_24-35209	Chermside Interchange	1		3330020
370-3396	BT 23_24-35209	26594591-BT 23_24-35209	"City, Herschel St"	0		3700012
203-3396	BT 23_24-35209	26594592-BT 23_24-35209	"Fortitude Valley, Warner St"	0		2030025
140-3396	BT 23_24-35209	26594593-BT 23_24-35209	Browns Plains station	1		1400009
120-3396	BT 23_24-35209	26594594-BT 23_24-35209	Queen Street station	0		1200005
444-3396	BT 23_24-35209	26594595-BT 23_24-35209	Queensland Theatre	0		4440024
320-3396	BT 23_24-35209	26594596-BT 23_24-35209	Chermside Interchange	1		3200005
199-3396	BT 23_24-35209	26594597-BT 23_24-35209	"Teneriffe, Commercial Rd"	0		1990020
345-3396	BT 23_24-35209	26594598-BT 23_24-35209	Cultural Centre station	0		3450012
364-3396	BT 23_24-35209	26594599-BT 23_24-35209	Kelvin Grove Campus	1		3640003
385-3396	BT 23_24-35209	26594600-BT 23_24-35209	The Gap park 'n' ride	1		3850018
106-3396	BT 23_24-35209	26594601-BT 23_24-35209	Indooroopilly Interchange	0		1060004
381-3396	BT 23_24-35209	26594602-BT 23_24-35209	"The Gap, Waterworks Rd"	1		3810013
212-3396	BT 23_24-35209	26594603-BT 23_24-35209	"Fortitude Valley, Ballow St"	0		2120006
200-3396	BT 23_24-35209	26594604-BT 23_24-35209	"Carindale Heights, Cribb Rd E"	1		2000021
196-3396	BT 23_24-35209	26594605-BT 23_24-35209	Fairfield Gardens	1		1960034
100-3396	BT 23_24-35209	26594606-BT 23_24-35209	Forest Lake Village	1		1000010
100-3396	BT 23_24-35209	26594607-BT 23_24-35209	Queen Street station	0		1000009
150-3396	BT 23_24-35209	26594608-BT 23_24-35209	Browns Plains station	1		1500001
222-3396	BT 23_24-35209	26594609-BT 23_24-35209	Carindale interchange	1		2220002
433-3396	BT 23_24-35209	26594610-BT 23_24-35209	"Spring Hill, Wickham Tce"	0		4330026
340-3396	BT 23_24-35209	26594611-BT 23_24-35209	Woolloongabba station	0		3400007
428-3396	BT 23_24-35209	26594612-BT 23_24-35209	Indooroopilly interchange	1		4280008
111-3396	BT 23_24-35209	26594613-BT 23_24-35209	Roma Street station	0		1110008
345-3396	BT 23_24-35209	26594614-BT 23_24-35209	Aspley Hypermarket	1		3450009
61-3396	BT 23_24-35209	26594615-BT 23_24-35209	Coorparoo Junction	0		610016
140-3396	BT 23_24-35209	26594616-BT 23_24-35209	Queen Street station	0		1400016
340-3396	BT 23_24-35209	26594617-BT 23_24-35209	Carseldine station	1		3400009
60-3396	BT 23_24-35209	26594618-BT 23_24-35209	West End Ferry	1		600056
390-3396	BT 23_24-35209	26594619-BT 23_24-35209	Brookside Shopping Centre	1		3900008
333-3396	BT 23_24-35209	26594620-BT 23_24-35209	Cultural Centre station	0		3330018
