,o_lat,o_lon,frequency,Median_age_persons,Med_mort_repaymnt_monthly,Median_rent_weekly,Med_tot_hh_incom_weekly,Average_household_size,quantity_class
4140,-27.466398,153.059651,59.0,38.0,2245.0,390.0,2262.0,2.2,High
4141,-27.563141,153.085774,452.0,49.0,0.0,0.0,0.0,0.0,High
4142,-27.561148,153.089509,122.0,42.0,2167.0,459.0,1843.0,2.8,Low
4143,-27.56108,153.0898,121.0,40.0,2063.0,420.0,1843.0,2.8,Medium
4144,-27.561487,153.088961,18.0,22.0,1896.0,454.0,1218.0,2.4,Low
4145,-27.563181,153.080227,2178.0,49.0,0.0,0.0,0.0,0.0,Medium
4146,-27.51902,153.079368,203.0,35.0,2260.0,255.0,1861.0,2.6,Medium
4147,-27.520079,153.082463,203.0,38.0,2127.0,455.0,2355.0,2.7,Medium
4148,-27.519777,153.082352,207.0,38.0,2206.0,430.0,2678.0,2.8,Low
4149,-27.524133,153.08074,108.0,35.0,2264.0,465.0,2383.0,2.7,Low
4150,-27.55825,153.066747,1110.0,30.0,1632.0,430.0,1787.0,2.7,High
4151,-27.524333,153.081056,127.0,38.0,2184.0,343.0,2156.0,2.6,Low
4152,-27.521155,153.083723,658.0,38.0,2206.0,430.0,2678.0,2.8,Medium
4153,-27.521201,153.08358,653.0,38.0,2127.0,455.0,2355.0,2.7,High
4154,-27.523491,153.086753,207.0,42.0,2600.0,900.0,4299.0,3.4,Very Low
4155,-27.523627,153.086715,203.0,35.0,2264.0,465.0,2383.0,2.7,Medium
4156,-27.525191,153.088737,207.0,33.0,1733.0,420.0,1962.0,2.7,Low
4157,-27.525454,153.088787,203.0,33.0,2455.0,400.0,2544.0,3.0,Medium
4158,-27.528319,153.086244,127.0,38.0,2184.0,343.0,2156.0,2.6,Low
4159,-27.528221,153.086315,108.0,33.0,2455.0,400.0,2544.0,3.0,Low
4160,-27.525833,153.084476,127.0,38.0,2184.0,343.0,2156.0,2.6,Low
4161,-27.525634,153.084494,108.0,33.0,2455.0,400.0,2544.0,3.0,Very Low
4162,-27.524368,153.082397,127.0,38.0,2184.0,343.0,2156.0,2.6,Medium
4163,-27.524235,153.082562,108.0,35.0,2264.0,465.0,2383.0,2.7,Low
4164,-27.551795,153.07231,622.0,44.0,2383.0,518.0,2573.0,2.8,High
4165,-27.550787,153.064664,674.0,20.0,0.0,170.0,224.0,1.0,Medium
4166,-27.550656,153.064691,738.0,0.0,0.0,0.0,0.0,0.0,Medium
4167,-27.551929,153.072352,568.0,34.0,2167.0,400.0,1847.0,2.7,High
4168,-27.559074,153.066299,1153.0,20.0,0.0,170.0,224.0,1.0,High
4169,-27.557918,153.068635,44.0,35.0,2000.0,330.0,1636.0,3.0,Low
4170,-27.557133,153.073276,44.0,34.0,2167.0,400.0,1847.0,2.7,Very Low
4171,-27.55845,153.077133,44.0,31.0,1733.0,430.0,1527.0,2.5,Very Low
4172,-27.559696,153.077994,44.0,31.0,1733.0,430.0,1527.0,2.5,Low
4173,-27.558759,153.097456,122.0,43.0,2167.0,550.0,2116.0,3.0,Low
4174,-27.558722,153.09734,121.0,41.0,1894.0,530.0,2432.0,3.2,Medium
4175,-27.557488,153.098001,122.0,43.0,2167.0,550.0,2116.0,3.0,Very Low
4176,-27.557489,153.098737,121.0,38.0,2167.0,445.0,1958.0,3.0,Medium
4177,-27.557903,153.100665,122.0,43.0,2167.0,550.0,2116.0,3.0,Medium
4178,-27.557779,153.100579,121.0,38.0,2167.0,445.0,1958.0,3.0,Medium
4179,-27.557167,153.101789,121.0,42.0,2627.0,565.0,2133.0,3.1,Medium
4180,-27.557439,153.101865,122.0,40.0,2084.0,465.0,2200.0,3.2,Low
4181,-27.556072,153.103496,122.0,41.0,1761.0,540.0,2639.0,3.3,Medium
4182,-27.554955,153.103564,121.0,42.0,2627.0,565.0,2133.0,3.1,High
4183,-27.554924,153.097583,477.0,38.0,2000.0,450.0,2043.0,3.0,Medium
4184,-27.553243,153.104761,121.0,42.0,2627.0,565.0,2133.0,3.1,High
4185,-27.552764,153.104538,122.0,41.0,1761.0,540.0,2639.0,3.3,Medium
4186,-27.553139,153.102149,450.0,39.0,2000.0,440.0,1795.0,3.0,Medium
4187,-27.548213,153.109114,451.0,36.0,1691.0,420.0,2130.0,2.8,High
4188,-27.548407,153.108414,450.0,41.0,1888.0,478.0,2182.0,3.0,High
4189,-27.546197,153.109445,450.0,41.0,1888.0,478.0,2182.0,3.0,High
4190,-27.546125,153.109931,451.0,47.0,2550.0,250.0,2408.0,3.1,High
4191,-27.545991,153.104624,95.0,41.0,1888.0,478.0,2182.0,3.0,Low
4192,-27.548371,153.104057,94.0,41.0,1772.0,530.0,2374.0,3.4,Low
4193,-27.54848,153.10416,95.0,41.0,1888.0,478.0,2182.0,3.0,Low
4194,-27.551273,153.10364,95.0,41.0,1888.0,478.0,2182.0,3.0,Low
4195,-27.551079,153.103549,94.0,39.0,2000.0,440.0,1795.0,3.0,Low
4196,-27.548818,153.102452,21.0,39.0,2000.0,440.0,1795.0,3.0,Medium
4197,-27.509599,152.922083,124.0,44.0,2500.0,738.0,3615.0,3.1,Medium
4198,-27.566246,153.08544,766.0,49.0,0.0,0.0,0.0,0.0,High
4199,-27.624127,152.970299,586.0,46.0,1517.0,363.0,1008.0,2.0,High
4200,-27.533954,152.990154,171.0,0.0,0.0,0.0,0.0,0.0,Medium
4201,-27.566137,153.085447,823.0,49.0,0.0,0.0,0.0,0.0,High
4202,-27.405888,152.935509,12.0,34.0,2400.0,324.0,2433.0,3.2,Medium
4203,-27.404888,152.930668,6.0,46.0,1821.0,470.0,2028.0,2.5,Very Low
4204,-27.522993,153.111855,504.0,45.0,2400.0,793.0,3750.0,3.2,High
4205,-27.523311,153.11193,527.0,44.0,2000.0,445.0,2416.0,2.8,Low
4206,-27.525485,153.121203,456.0,35.0,2400.0,550.0,2833.0,3.2,High
4207,-27.612334,152.986618,59.0,32.0,1766.0,450.0,2299.0,3.4,High
4208,-27.525053,153.120204,497.0,37.0,2700.0,640.0,3116.0,3.1,Very Low
4209,-27.423825,153.086049,27.0,42.0,2000.0,283.0,1916.0,1.8,Medium
4210,-27.425653,153.087508,27.0,42.0,2000.0,283.0,1916.0,1.8,Medium
4211,-27.445456,152.930068,933.0,47.0,1270.0,450.0,1624.0,2.6,High
4212,-27.344106,153.024982,112.0,43.0,2080.0,450.0,2071.0,3.1,Low
4213,-27.372637,153.098032,15.0,0.0,0.0,0.0,0.0,0.0,Very Low
4214,-27.382612,153.090391,66.0,37.0,2065.0,465.0,2125.0,3.0,Very Low
4215,-27.339592,153.042985,56.0,35.0,1187.0,390.0,1395.0,2.2,Very Low
4216,-27.402593,153.007388,23.0,34.0,2167.0,430.0,2260.0,2.5,Very Low
4217,-27.386816,153.063368,73.0,37.0,2456.0,425.0,3083.0,3.0,Low
4218,-27.385663,153.061812,73.0,37.0,2383.0,423.0,2687.0,2.7,Very Low
4219,-27.535123,152.949066,57.0,48.0,1906.0,540.0,2291.0,2.4,Low
4220,-27.398972,153.059158,209.0,33.0,1733.0,398.0,1809.0,1.7,High
4221,-27.554391,152.946008,99.0,41.0,2500.0,540.0,2763.0,3.0,Medium
4222,-27.554215,152.945805,108.0,40.0,2167.0,485.0,2714.0,2.9,Very Low
4223,-27.352058,153.004353,450.0,42.0,2167.0,533.0,2113.0,2.7,Medium
4224,-27.351409,153.004346,457.0,80.0,1248.0,405.0,707.0,1.6,Low
4225,-27.345541,153.022563,106.0,43.0,1746.0,425.0,1990.0,2.5,Medium
4226,-27.344441,153.024334,106.0,43.0,1746.0,425.0,1990.0,2.5,Low
4227,-27.347847,153.027001,106.0,43.0,1746.0,425.0,1990.0,2.5,Medium
4228,-27.532714,152.949326,307.0,47.0,1854.0,455.0,2431.0,2.8,High
4229,-27.524412,152.949985,95.0,41.0,3800.0,600.0,4553.0,3.3,High
4230,-27.335511,152.95292,108.0,39.0,2000.0,490.0,2392.0,3.0,Low
4231,-27.481829,153.04623,256.0,35.0,2702.0,405.0,2050.0,2.3,Very Low
4232,-27.417726,152.979364,18.0,35.0,2195.0,488.0,2583.0,2.9,Very Low
4233,-27.341952,153.041359,519.0,35.0,1285.0,350.0,1337.0,2.1,Medium
4234,-27.381274,153.001122,73.0,36.0,2167.0,500.0,2540.0,2.8,Medium
4235,-27.547352,152.943421,146.0,40.0,2000.0,420.0,2135.0,2.6,Low
4236,-27.54525,152.944985,146.0,43.0,2084.0,550.0,2636.0,2.9,Low
4237,-27.33751,152.950051,216.0,37.0,2013.0,418.0,2172.0,2.9,Low
4238,-27.55125,152.942862,45.0,42.0,1907.0,470.0,2374.0,2.9,Very Low
4239,-27.549,152.943339,45.0,40.0,2000.0,420.0,2135.0,2.6,Very Low
4240,-27.598757,152.987852,62.0,51.0,1600.0,295.0,810.0,1.8,Medium
4241,-27.601299,152.988476,62.0,51.0,1600.0,295.0,810.0,1.8,Low
4242,-27.606422,152.985126,121.0,33.0,1544.0,380.0,1666.0,3.2,High
4243,-27.605895,152.987748,59.0,33.0,1544.0,380.0,1666.0,3.2,Medium
4244,-27.590417,152.968959,56.0,32.0,1517.0,290.0,1662.0,3.2,Low
4245,-27.581266,152.974839,60.0,35.0,1324.0,186.0,958.0,2.9,Low
4246,-27.584504,152.975612,60.0,35.0,1324.0,186.0,958.0,2.9,Low
4247,-27.585864,152.975937,60.0,40.0,1630.0,328.0,1520.0,2.9,Low
4248,-27.424844,153.007958,74.0,39.0,3017.0,405.0,3466.0,2.7,Medium
4249,-27.425459,153.011306,74.0,39.0,3017.0,405.0,3466.0,2.7,Low
4250,-27.369999,153.018788,496.0,39.0,2000.0,455.0,2096.0,2.9,Medium
4251,-27.362386,153.016959,519.0,0.0,0.0,0.0,0.0,0.0,High
4252,-27.359794,153.01665,62.0,0.0,0.0,0.0,0.0,0.0,Medium
4253,-27.357899,153.016768,42.0,56.0,893.0,253.0,598.0,1.3,Medium
4254,-27.337395,152.94997,108.0,35.0,2000.0,480.0,2794.0,3.3,Medium
4255,-27.358884,153.017047,68.0,56.0,1517.0,390.0,1012.0,1.8,Medium
4256,-27.361871,153.017315,494.0,38.0,2000.0,455.0,1865.0,2.7,High
4257,-27.557877,152.974401,56.0,32.0,1733.0,400.0,2130.0,2.6,Very Low
4258,-27.334101,152.955919,216.0,39.0,2000.0,490.0,2392.0,3.0,Low
4259,-27.557644,152.974913,56.0,35.0,2014.0,480.0,2607.0,2.8,Low
4260,-27.558152,152.972385,56.0,35.0,2014.0,480.0,2607.0,2.8,Low
4261,-27.558746,152.970057,56.0,32.0,2167.0,488.0,3006.0,2.9,Very Low
4262,-27.461167,153.00916,33.0,30.0,2326.0,500.0,2462.0,2.1,Very Low
4263,-27.461278,153.009262,36.0,35.0,2734.0,350.0,2035.0,2.2,Low
4264,-27.437667,153.007261,1094.0,31.0,1800.0,400.0,2110.0,2.2,High
4265,-27.466129,153.015439,928.0,31.0,1343.0,358.0,1305.0,1.6,High
4266,-27.477055,153.011924,1025.0,34.0,2063.0,450.0,2080.0,2.0,High
4267,-27.420314,152.991869,80.0,31.0,1632.0,370.0,1782.0,1.9,Medium
4268,-27.420451,152.992231,59.0,31.0,1632.0,370.0,1782.0,1.9,Medium
4269,-27.480558,153.019475,69.0,26.0,1725.0,460.0,1625.0,2.0,Medium
4270,-27.359727,153.002627,210.0,38.0,1837.0,470.0,2141.0,2.9,Medium
4271,-27.558645,152.969912,56.0,35.0,2014.0,480.0,2607.0,2.8,Low
4272,-27.43434,153.166395,44.0,46.0,2400.0,440.0,2521.0,2.7,Low
4273,-27.458586,153.177174,10.0,38.0,2400.0,405.0,2073.0,2.8,Very Low
4274,-27.387543,153.041435,116.0,37.0,2416.0,395.0,1988.0,2.7,Low
4275,-27.399706,152.986175,368.0,33.0,2067.0,400.0,2345.0,2.5,Medium
4276,-27.387041,153.038887,260.0,39.0,2095.0,260.0,1173.0,2.0,Medium
4277,-27.43678,153.070797,111.0,48.0,2300.0,525.0,1735.0,1.9,Medium
4278,-27.402675,152.979186,134.0,37.0,2122.0,465.0,2289.0,2.7,Low
4279,-27.460225,153.177578,60.0,38.0,2047.0,420.0,1937.0,2.6,Very Low
4280,-27.460666,153.177886,44.0,35.0,2000.0,413.0,2141.0,2.9,Very Low
4281,-27.461492,153.179042,60.0,38.0,2047.0,420.0,1937.0,2.6,Very Low
4282,-27.463601,153.180486,44.0,38.0,2112.0,425.0,2228.0,3.0,Low
4283,-27.463498,153.180593,60.0,82.0,456.0,109.0,496.0,1.2,Low
4284,-27.461867,153.179271,44.0,38.0,2112.0,425.0,2228.0,3.0,Very Low
4285,-27.464672,153.181086,60.0,39.0,2080.0,440.0,2299.0,2.8,Very Low
4286,-27.464888,153.181061,44.0,38.0,2112.0,425.0,2228.0,3.0,Very Low
4287,-27.466314,153.181848,60.0,39.0,2080.0,440.0,2299.0,2.8,Very Low
4288,-27.35946,153.002571,205.0,38.0,1441.0,400.0,1488.0,2.0,Medium
4289,-27.463224,153.188246,44.0,48.0,2184.0,418.0,2636.0,3.0,Low
4290,-27.485727,153.098928,116.0,46.0,1959.0,450.0,2088.0,2.5,Medium
4291,-27.487765,153.100114,116.0,42.0,1660.0,398.0,1491.0,2.3,Medium
4292,-27.488892,153.092815,187.0,34.0,2236.0,464.0,2243.0,2.3,Medium
4293,-27.488806,153.093113,187.0,36.0,2500.0,435.0,2413.0,2.9,Low
4294,-27.562761,152.970352,56.0,32.0,2167.0,488.0,3006.0,2.9,Low
4295,-27.563508,152.970407,56.0,31.0,2167.0,420.0,2325.0,2.7,Medium
4296,-27.565391,152.971001,56.0,32.0,2167.0,488.0,3006.0,2.9,Very Low
4297,-27.403857,153.030209,42.0,39.0,2600.0,485.0,3031.0,2.9,Very Low
4298,-27.565368,152.97085,56.0,31.0,2167.0,420.0,2325.0,2.7,Low
4299,-27.523766,153.018463,124.0,35.0,1918.0,325.0,1640.0,1.9,Medium
4300,-27.541276,153.031491,12.0,37.0,1939.0,390.0,2202.0,2.6,Medium
4301,-27.48728,153.082346,187.0,33.0,3692.0,485.0,3788.0,3.1,Low
4302,-27.346127,152.976062,144.0,35.0,1920.0,368.0,1899.0,2.8,Medium
4303,-27.345073,152.962301,156.0,41.0,2058.0,420.0,2250.0,2.9,Low
4304,-27.480224,153.046532,256.0,35.0,2702.0,405.0,2050.0,2.3,Medium
4305,-27.446394,153.063316,113.0,36.0,3000.0,550.0,3722.0,3.1,Medium
4306,-27.480203,153.046649,257.0,34.0,2288.0,360.0,2221.0,2.3,High
4307,-27.481976,153.046325,257.0,34.0,2288.0,360.0,2221.0,2.3,Medium
4308,-27.34801,152.978164,87.0,34.0,1842.0,500.0,2025.0,2.7,Low
4309,-27.346884,152.977335,144.0,35.0,1920.0,368.0,1899.0,2.8,Low
4310,-27.428782,153.074426,125.0,39.0,1747.0,383.0,2033.0,2.0,Low
4311,-27.419184,153.072921,125.0,39.0,2914.0,430.0,2928.0,2.7,Low
4312,-27.448078,152.981618,436.0,42.0,2386.0,380.0,2733.0,2.8,Low
4313,-27.445489,152.993111,394.0,34.0,1647.0,440.0,2147.0,2.1,High
4314,-27.436464,152.942708,163.0,37.0,2404.0,450.0,2344.0,2.8,Very Low
4315,-27.435988,152.940412,172.0,37.0,2404.0,450.0,2344.0,2.8,Low
4316,-27.436321,152.935247,163.0,37.0,2404.0,450.0,2344.0,2.8,Very Low
4317,-27.4475,152.982734,411.0,40.0,3375.0,610.0,4714.0,3.4,Medium
4318,-27.453547,152.95002,148.0,43.0,2167.0,480.0,2223.0,2.8,Very Low
4319,-27.455011,153.007047,390.0,28.0,2687.0,493.0,2250.0,2.4,High
4320,-27.429326,153.032396,735.0,33.0,2500.0,382.0,2304.0,2.5,Medium
4321,-27.427683,153.032368,464.0,33.0,2500.0,382.0,2304.0,2.5,Medium
4322,-27.427037,153.014822,64.0,36.0,2400.0,480.0,3281.0,2.9,Very Low
4323,-27.42499,153.008154,77.0,33.0,2496.0,440.0,3125.0,2.7,Very Low
4324,-27.343729,152.950269,195.0,38.0,2250.0,530.0,3024.0,3.3,Medium
4325,-27.420919,153.015186,388.0,38.0,2673.0,543.0,3270.0,2.9,High
4326,-27.421776,153.033784,332.0,38.0,1950.0,383.0,2059.0,1.9,High
4327,-27.353055,152.991885,87.0,33.0,2496.0,575.0,2852.0,3.2,Low
4328,-27.464557,152.968109,545.0,46.0,2292.0,508.0,2175.0,2.1,High
4329,-27.352974,152.991045,84.0,29.0,1956.0,472.0,1968.0,2.0,Very Low
4330,-27.458818,152.999818,291.0,36.0,3000.0,460.0,2708.0,2.4,Very Low
4331,-27.459242,152.99807,1194.0,36.0,3000.0,600.0,3471.0,2.8,High
4332,-27.458126,152.986375,748.0,37.0,2694.0,455.0,3068.0,2.6,High
4333,-27.492161,153.063752,269.0,32.0,1500.0,365.0,1768.0,1.8,Medium
4334,-27.492969,153.100686,258.0,37.0,1855.0,460.0,2116.0,2.1,Medium
4335,-27.494888,153.058817,1478.0,33.0,1625.0,360.0,1681.0,2.0,High
4336,-27.341392,152.948815,108.0,34.0,2150.0,488.0,2589.0,3.2,High
4337,-27.496928,153.088418,58.0,32.0,1630.0,435.0,1941.0,2.1,Very Low
4338,-27.496744,153.088576,55.0,34.0,1762.0,410.0,1894.0,2.1,Low
4339,-27.498482,153.043671,650.0,26.0,1560.0,440.0,2017.0,1.9,High
4340,-27.494703,153.058566,1994.0,31.0,1733.0,460.0,1971.0,1.7,High
4341,-27.506499,152.952289,101.0,41.0,2600.0,469.0,2480.0,3.0,Low
4342,-27.493604,153.108084,63.0,42.0,2496.0,530.0,2215.0,2.8,Medium
4343,-27.507674,153.097374,55.0,35.0,2520.0,199.0,1444.0,2.5,Low
4344,-27.44296,153.041118,259.0,34.0,0.0,335.0,537.0,1.3,High
4345,-27.443455,153.041287,279.0,34.0,0.0,335.0,537.0,1.3,Medium
4346,-27.362708,153.008572,210.0,39.0,1577.0,415.0,1759.0,2.3,Medium
4347,-27.362408,153.008554,205.0,53.0,1430.0,390.0,1192.0,1.8,Medium
4348,-27.593948,153.059661,1176.0,32.0,2000.0,400.0,1674.0,3.1,High
4349,-27.594033,153.059318,1225.0,34.0,1826.0,495.0,1494.0,3.1,High
4350,-27.611476,153.057082,27.0,37.0,1603.0,450.0,1678.0,2.8,Very Low
4351,-27.611499,153.062691,69.0,37.0,2350.0,550.0,2067.0,3.5,Low
4352,-27.611233,153.068824,96.0,36.0,1602.0,400.0,1677.0,2.8,High
4353,-27.61161,153.069371,120.0,36.0,2400.0,500.0,2525.0,3.2,Low
4354,-27.612344,153.071125,108.0,42.0,1925.0,493.0,1887.0,2.9,Very Low
4355,-27.612354,153.070748,114.0,42.0,1925.0,493.0,1887.0,2.9,Medium
4356,-27.614124,153.071373,108.0,42.0,1925.0,493.0,1887.0,2.9,Medium
4357,-27.614436,153.07036,114.0,42.0,1925.0,493.0,1887.0,2.9,Low
4358,-27.618659,153.071322,141.0,44.0,2209.0,653.0,1678.0,2.9,Medium
4359,-27.616026,153.071822,108.0,44.0,2209.0,653.0,1678.0,2.9,Very Low
4360,-27.615961,153.061242,594.0,37.0,2350.0,550.0,2067.0,3.5,Low
4361,-27.405852,153.008664,37.0,37.0,2167.0,453.0,2577.0,2.6,Very Low
4362,-27.621529,153.060232,594.0,40.0,1733.0,550.0,1899.0,3.3,Medium
4363,-27.488648,153.091103,187.0,34.0,2236.0,464.0,2243.0,2.3,High
4364,-27.488282,153.088507,187.0,37.0,2428.0,410.0,2385.0,2.9,High
4365,-27.487205,153.054765,343.0,43.0,2167.0,1685.0,1074.0,1.7,High
4366,-27.373884,153.005958,48.0,47.0,2600.0,673.0,2666.0,2.9,Medium
4367,-27.486446,153.073022,113.0,39.0,3000.0,550.0,4031.0,3.0,Very Low
4368,-27.478969,153.071086,71.0,38.0,3422.0,380.0,3387.0,3.0,Medium
4369,-27.48752,153.099605,113.0,36.0,2500.0,418.0,2091.0,2.6,Low
4370,-27.485915,153.098672,113.0,38.0,2167.0,500.0,2394.0,2.8,Low
4371,-27.48029,153.095559,113.0,41.0,2167.0,480.0,2293.0,2.7,Very Low
4372,-27.400825,152.995507,23.0,39.0,1733.0,390.0,1985.0,2.3,Very Low
4373,-27.400674,152.995357,27.0,37.0,2189.0,450.0,2211.0,2.8,Very Low
4374,-27.379129,152.981012,120.0,26.0,0.0,0.0,8000.0,7.0,Medium
4375,-27.451234,153.058865,234.0,35.0,2600.0,393.0,2446.0,2.3,High
4376,-27.628634,153.034699,15.0,30.0,1404.0,385.0,1718.0,2.8,Low
4377,-27.628514,153.033491,18.0,31.0,1560.0,423.0,1711.0,2.9,Low
4378,-27.494259,152.990764,30.0,51.0,1322.0,390.0,1219.0,1.6,Very Low
4379,-27.493965,152.990954,39.0,35.0,2253.0,469.0,1859.0,2.3,Medium
4380,-27.306492,153.019112,46.0,38.0,1600.0,395.0,1713.0,2.7,Low
4381,-27.305887,153.016431,46.0,38.0,1600.0,395.0,1713.0,2.7,Low
4382,-27.47788,153.000034,498.0,41.0,1733.0,460.0,1910.0,1.8,High
4383,-27.400581,152.993878,23.0,39.0,1733.0,390.0,1985.0,2.3,Very Low
4384,-27.400439,152.993788,27.0,37.0,2189.0,450.0,2211.0,2.8,Very Low
4385,-27.346523,153.022243,112.0,41.0,2060.0,480.0,2520.0,2.9,Very Low
4386,-27.350295,153.021698,106.0,0.0,0.0,0.0,0.0,0.0,Medium
4387,-27.350819,153.021421,112.0,51.0,2200.0,455.0,2050.0,2.7,Low
4388,-27.504483,153.041201,139.0,33.0,1711.0,340.0,1718.0,2.1,Medium
4389,-27.590389,153.019507,96.0,33.0,1517.0,300.0,1286.0,2.8,Medium
4390,-27.504762,153.064867,78.0,38.0,2340.0,490.0,3023.0,2.7,Very Low
4391,-27.425292,153.000447,260.0,30.0,1733.0,383.0,2030.0,2.0,Medium
4392,-27.424411,152.99839,260.0,30.0,1733.0,383.0,2030.0,2.0,Medium
4393,-27.423746,152.995656,260.0,33.0,2318.0,333.0,2113.0,2.4,Low
4394,-27.423071,152.992514,260.0,33.0,2318.0,333.0,2113.0,2.4,Low
4395,-27.313642,152.989,45.0,60.0,0.0,462.0,1062.0,1.3,Very Low
4396,-27.312393,152.990364,48.0,53.0,1018.0,310.0,846.0,1.6,High
4397,-27.325215,152.987129,48.0,60.0,0.0,462.0,1062.0,1.3,Low
4398,-27.316906,152.988418,45.0,60.0,0.0,462.0,1062.0,1.3,Very Low
4399,-27.317309,152.988558,48.0,60.0,0.0,462.0,1062.0,1.3,Very Low
4400,-27.326135,152.977658,45.0,60.0,0.0,462.0,1062.0,1.3,Low
4401,-27.326591,152.978664,48.0,53.0,3803.0,500.0,2250.0,2.8,Very Low
4402,-27.317246,153.00923,39.0,38.0,1517.0,370.0,1937.0,2.6,Low
4403,-27.316976,153.016549,39.0,40.0,1733.0,400.0,2008.0,2.9,Low
4404,-27.317362,153.016446,42.0,35.0,1609.0,395.0,1604.0,2.7,Very Low
4405,-27.510793,153.010575,60.0,81.0,700.0,0.0,963.0,1.4,Very Low
4406,-27.403864,153.032501,48.0,34.0,2400.0,315.0,2528.0,2.6,Medium
4407,-27.348284,152.977226,57.0,40.0,2109.0,475.0,2267.0,3.0,Very Low
4408,-27.34989,152.976938,57.0,40.0,2109.0,475.0,2267.0,3.0,Very Low
4409,-27.401248,153.023877,71.0,35.0,2490.0,475.0,3079.0,3.1,Medium
4410,-27.548349,153.099875,15.0,41.0,1772.0,530.0,2374.0,3.4,Very Low
4411,-27.544712,153.020033,448.0,38.0,1683.0,380.0,2250.0,2.4,High
4412,-27.548466,153.09993,21.0,42.0,2050.0,463.0,2550.0,3.1,Medium
4413,-27.407642,152.962107,39.0,33.0,1733.0,191.0,1474.0,2.4,Very Low
4414,-27.5595,153.050659,859.0,28.0,1517.0,398.0,1625.0,2.9,High
4415,-27.561427,153.09648,122.0,42.0,2093.0,520.0,2098.0,2.9,Medium
4416,-27.505209,153.048783,341.0,34.0,1854.0,300.0,1442.0,2.0,Medium
4417,-27.558713,153.080741,494.0,28.0,1521.0,450.0,1240.0,2.2,Low
4418,-27.404816,152.9618,39.0,34.0,1950.0,385.0,2053.0,2.6,Low
4419,-27.497859,153.069195,58.0,37.0,3225.0,535.0,4062.0,2.9,Very Low
4420,-27.559921,153.050402,842.0,72.0,0.0,0.0,0.0,0.0,High
4421,-27.495156,152.977723,282.0,28.0,1668.0,400.0,1755.0,2.0,High
4422,-27.484285,152.980125,112.0,44.0,2348.0,338.0,2055.0,2.4,Medium
4423,-27.484734,152.977131,100.0,38.0,3174.0,565.0,3399.0,2.9,Very Low
4424,-27.457563,153.04107,121.0,35.0,1898.0,445.0,2230.0,1.9,Low
4425,-27.612198,153.072993,87.0,42.0,1925.0,493.0,1887.0,2.9,Low
4426,-27.571551,153.015036,44.0,32.0,1343.0,365.0,1620.0,2.6,Very Low
4427,-27.571423,153.014931,44.0,55.0,1282.0,150.0,3624.0,1.5,Very Low
4428,-27.463393,153.049733,604.0,34.0,3450.0,600.0,3071.0,2.8,High
4429,-27.461113,153.050037,604.0,39.0,2000.0,465.0,2722.0,2.0,Low
4430,-27.46333,153.049984,606.0,40.0,1733.0,480.0,2328.0,1.8,High
4431,-27.403461,153.0276,42.0,39.0,2600.0,485.0,3031.0,2.9,Low
4432,-27.513511,153.054424,407.0,32.0,2451.0,450.0,2545.0,2.5,Low
4433,-27.428508,152.995632,66.0,36.0,2800.0,510.0,3324.0,2.9,Medium
4434,-27.400867,153.019958,27.0,37.0,2500.0,141.0,1424.0,2.4,Very Low
4435,-27.428407,152.995528,69.0,36.0,2800.0,510.0,3324.0,2.9,Very Low
4436,-27.402326,153.020815,23.0,37.0,2500.0,141.0,1424.0,2.4,Very Low
4437,-27.402491,153.021184,27.0,37.0,2500.0,141.0,1424.0,2.4,Very Low
4438,-27.515304,153.056685,407.0,35.0,2153.0,403.0,2323.0,2.5,Medium
4439,-27.426875,152.995934,66.0,36.0,2800.0,510.0,3324.0,2.9,Medium
4440,-27.426495,152.995836,69.0,36.0,2800.0,510.0,3324.0,2.9,Very Low
4441,-27.517091,153.06936,66.0,36.0,2635.0,493.0,3583.0,3.1,Low
4442,-27.521005,153.070803,66.0,35.0,2500.0,300.0,1965.0,2.8,Very Low
4443,-27.454457,153.045954,115.0,38.0,2167.0,420.0,2141.0,1.9,Medium
4444,-27.455284,153.044979,121.0,38.0,2167.0,420.0,2141.0,1.9,Very Low
4445,-27.521385,153.074012,66.0,37.0,2167.0,172.0,1431.0,2.3,Low
4446,-27.402206,152.979126,134.0,37.0,2122.0,465.0,2289.0,2.7,Very Low
4447,-27.523064,153.075965,66.0,35.0,2260.0,255.0,1861.0,2.6,Very Low
4448,-27.522808,153.070971,79.0,35.0,2500.0,300.0,1965.0,2.8,Low
4449,-27.465642,152.991736,136.0,35.0,3033.0,350.0,3463.0,2.8,Very Low
4450,-27.522831,153.071139,66.0,35.0,2500.0,300.0,1965.0,2.8,Low
4451,-27.522817,153.071953,79.0,61.0,2167.0,182.0,1012.0,2.2,Medium
4452,-27.452014,153.016081,86.0,26.0,0.0,0.0,0.0,0.0,Low
4453,-27.522644,153.072017,66.0,35.0,2500.0,300.0,1965.0,2.8,Low
4454,-27.553968,153.079725,370.0,34.0,2167.0,400.0,1847.0,2.7,High
4455,-27.611986,153.073503,69.0,30.0,1777.0,400.0,1994.0,2.9,High
4456,-27.521158,153.070353,79.0,37.0,2332.0,450.0,2863.0,2.9,Low
4457,-27.430224,153.057326,109.0,37.0,3100.0,500.0,3531.0,2.9,Medium
4458,-27.517006,153.06976,79.0,37.0,2332.0,450.0,2863.0,2.9,Low
4459,-27.401056,152.961319,39.0,34.0,1950.0,385.0,2053.0,2.6,Very Low
