,stop_id,frequency
3636,14066,145
3637,1347,145
3638,5670,146
3639,10037,146
3640,5732,146
3641,10038,146
3642,12074,146
3643,12076,146
3644,10949,146
3645,11144,146
3646,10467,146
3647,10470,146
3648,5683,146
3649,6158,147
3650,6163,147
3651,1672,147
3652,4194,147
3653,629,148
3654,4597,148
3655,4596,148
3656,4098,148
3657,4759,148
3658,4095,148
3659,4101,148
3660,2917,148
3661,4106,148
3662,4107,148
3663,13039,148
3664,10981,148
3665,10999,148
3666,4091,148
3667,4594,148
3668,11210,148
3669,4399,148
3670,10161,148
3671,3003,148
3672,4590,148
3673,3007,148
3674,3006,148
3675,4588,148
3676,3009,148
3677,11131,149
3678,4500,150
3679,1557,151
3680,1552,151
3681,3905,151
3682,4531,152
3683,4533,152
3684,19061,152
3685,19057,152
3686,19056,152
3687,3356,152
3688,4528,153
3689,6280,153
3690,10977,153
3691,10980,153
3692,10979,153
3693,4058,153
3694,4186,153
3695,200306,153
3696,14064,153
3697,14062,153
3698,4526,153
3699,14067,153
3700,1745,153
3701,10982,153
3702,4054,153
3703,4398,153
3704,4099,154
3705,4100,154
3706,4090,154
3707,4108,154
3708,447,154
3709,454,154
3710,4094,154
3711,4105,154
3712,4591,154
3713,4587,154
3714,10377,154
3715,4589,154
3716,4598,154
3717,4732,154
3718,4733,154
3719,4593,154
3720,4595,154
3721,11019,155
3722,4013,155
3723,14095,156
3724,10138,156
3725,14094,156
3726,4146,156
3727,6159,157
3728,1561,157
3729,6164,157
3730,1563,157
3731,4096,157
3732,4103,157
3733,3906,157
3734,1560,157
3735,4092,157
3736,3578,157
3737,1580,157
3738,1582,157
3739,4521,157
3740,11001,158
3741,5668,158
3742,5669,158
3743,3592,158
3744,3591,158
3745,4145,158
3746,19912,158
3747,2939,158
3748,2937,158
3749,19902,158
3750,321140,159
3751,95,159
3752,4014,159
3753,4499,159
3754,3286,160
3755,3288,160
3756,5261,160
3757,3773,160
3758,10625,160
3759,2911,161
3760,2693,162
3761,10626,162
3762,10447,162
3763,98,162
3764,97,162
3765,4164,162
3766,65,162
3767,60,162
3768,50,162
3769,11028,162
3770,11029,162
3771,2188,162
3772,4166,162
3773,3285,162
3774,6279,162
3775,2836,162
3776,2853,162
3777,2854,162
3778,2838,162
3779,2855,162
3780,2856,162
3781,4481,162
3782,2819,162
3783,2834,162
3784,2857,162
3785,2692,162
3786,2832,162
3787,3292,162
3788,2825,162
3789,10755,162
3790,2833,162
3791,10154,163
3792,6472,163
3793,6473,163
3794,10976,163
3795,4093,163
3796,10366,163
3797,4097,163
3798,4104,163
3799,10156,163
3800,10414,164
3801,6469,164
3802,6474,164
3803,5302,164
3804,10539,165
3805,4523,167
3806,10635,167
3807,895,167
3808,3357,168
3809,3734,168
3810,3735,168
3811,3732,168
3812,1315,169
3813,6099,169
3814,6101,169
3815,1840,169
3816,19901,169
3817,19911,169
3818,6024,169
3819,5445,171
3820,21,171
3821,6605,171
3822,2671,171
3823,2672,171
3824,2675,171
3825,115,171
3826,146,171
3827,168,171
3828,16505,171
3829,2663,171
3830,5419,171
3831,114,171
3832,5929,171
3833,10155,172
3834,4165,172
3835,4167,172
3836,3120,172
3837,6478,172
3838,3123,172
3839,4126,172
3840,4133,172
3841,3852,172
3842,3847,172
3843,3850,172
3844,11135,172
3845,4131,172
3846,4129,172
3847,3594,172
3848,3853,172
3849,2817,172
3850,5545,173
3851,3844,173
3852,5513,173
3853,6122,173
3854,2823,173
3855,5518,173
3856,10298,174
3857,547,174
3858,434,174
3859,2187,174
3860,5512,174
3861,11030,174
3862,5519,174
3863,11031,174
3864,5546,174
3865,5922,175
3866,15658,175
3867,15657,175
3868,5924,175
3869,2688,175
3870,11206,175
3871,2796,175
3872,790,175
3873,2797,175
3874,6212,175
3875,16510,176
3876,16508,176
3877,10925,176
3878,16504,176
3879,1282,177
3880,5834,177
3881,5437,177
3882,5830,177
3883,6137,177
3884,10,177
3885,6053,177
3886,6389,178
3887,3859,178
3888,6386,178
3889,3938,178
3890,4081,179
3891,51720,179
3892,4119,179
3893,5450,179
3894,4083,179
3895,1550,179
3896,5172,179
3897,11264,179
3898,10634,179
3899,61018,180
3900,61003,180
3901,61004,180
3902,2159,180
3903,61012,180
3904,61013,180
3905,61017,180
3906,435,180
3907,1643,180
3908,61001,180
3909,11081,180
3910,11082,180
3911,61000,180
3912,16502,180
3913,11085,180
3914,11089,180
3915,1642,180
3916,61002,180
3917,2809,181
3918,2800,181
3919,2805,181
3920,2801,181
3921,2803,181
3922,2790,181
3923,2799,181
3924,2808,181
3925,2802,181
3926,4970,182
3927,4969,182
3928,6292,182
3929,4968,182
3930,4127,182
3931,3595,182
3932,4128,182
3933,3101,182
3934,3125,182
3935,2471,182
3936,6477,182
3937,10409,182
3938,5829,182
3939,2467,182
3940,2488,182
3941,4130,182
3942,5833,182
3943,2475,182
3944,4132,182
3945,5102,183
3946,11083,183
3947,11080,183
3948,30107,183
3949,11088,183
3950,11084,183
3951,3937,184
3952,1664,184
3953,11265,184
3954,10133,184
3955,6054,184
3956,6138,184
3957,5171,184
3958,5936,184
3959,1285,184
3960,2916,184
3961,920,184
3962,918,184
3963,51710,184
3964,6391,185
3965,6452,185
3966,4018,185
3967,4016,185
3968,6388,185
3969,4011,185
3970,4022,185
3971,4019,185
3972,4718,186
3973,1720,186
3974,1718,186
3975,1744,186
3976,5947,187
3977,2534,187
3978,15656,187
3979,2535,187
3980,2537,187
3981,2538,187
3982,5904,187
3983,5913,187
3984,10515,187
3985,10226,187
3986,10126,187
3987,15659,187
3988,10227,187
3989,10136,187
3990,2526,187
3991,5946,187
3992,2532,187
3993,5949,187
3994,10125,187
3995,10475,187
3996,1753,187
3997,10924,188
3998,4985,188
3999,1393,188
4000,1397,188
4001,2088,189
4002,2133,189
4003,5567,190
4004,11164,190
4005,3278,190
4006,11231,190
4007,5570,190
4008,11221,190
4009,2662,190
4010,2667,190
4011,11191,190
4012,2668,190
4013,997,190
4014,2664,190
4015,5594,190
4016,3658,190
4017,11172,190
4018,3656,190
4019,11193,190
4020,11229,190
4021,11222,190
4022,11189,190
4023,4715,191
4024,4224,192
4025,2469,192
4026,2473,192
4027,2474,192
4028,2470,192
4029,1145,192
4030,10486,192
4031,4223,192
4032,4971,192
4033,10388,192
4034,10487,192
4035,1143,192
4036,4972,192
4037,1142,192
4038,4973,192
4039,4982,192
4040,922,193
4041,921,193
4042,1801,194
4043,4010,194
4044,1719,194
4045,1717,194
4046,2158,195
4047,4956,195
4048,10167,195
4049,2697,195
4050,11169,196
4051,1665,196
4052,3651,196
4053,11130,196
4054,2089,197
4055,4188,197
4056,4124,198
4057,5289,198
4058,4530,198
4059,1839,198
4060,1947,198
4061,5280,198
4062,5278,198
4063,4009,198
4064,5276,198
4065,5274,198
4066,1317,199
4067,4519,199
4068,140,199
4069,6100,199
4070,6102,199
4071,6025,199
4072,5912,201
4073,5921,201
4074,5923,201
4075,6213,201
4076,5275,202
4077,5287,202
4078,5568,202
4079,5569,202
4080,5277,202
4081,5595,202
4082,5273,202
4083,6516,203
4084,6517,203
4085,4151,203
4086,4152,203
4087,6531,203
4088,2439,203
4089,2412,203
4090,2437,203
4091,4153,203
4092,4168,203
4093,2415,203
4094,4162,203
4095,2417,203
4096,4161,203
4097,4160,203
4098,2413,203
4099,4159,203
4100,6533,203
4101,2427,203
4102,4158,203
4103,4157,203
4104,2968,204
4105,5581,204
4106,3630,204
4107,3454,204
4108,3804,204
4109,3628,204
4110,3645,204
4111,3633,204
4112,2970,204
4113,5578,204
4114,3641,204
4115,6135,204
4116,1742,204
4117,10199,205
4118,10119,205
4119,6432,205
4120,1186,205
4121,1185,205
4122,1181,205
4123,14102,206
4124,1066,206
4125,13085,206
4126,3450,206
4127,13086,206
4128,6385,206
4129,13087,206
4130,11251,206
4131,11253,206
4132,11255,206
4133,4708,206
4134,2414,207
4135,10393,207
4136,6530,207
4137,2438,207
4138,1773,207
4139,10395,207
4140,6532,207
4141,6518,207
4142,2416,207
4143,10392,207
4144,2424,207
4145,1838,208
4146,1835,208
4147,5576,208
4148,5598,208
4149,3434,209
4150,10013,209
4151,12065,210
4152,1796,210
4153,10090,210
4154,11188,210
4155,11170,210
4156,11165,210
4157,5897,210
4158,11230,210
4159,10198,210
4160,1777,210
4161,5914,210
4162,4941,210
4163,11223,210
4164,3655,210
4165,3657,210
4166,3858,210
4167,4082,211
4168,4115,211
4169,4118,211
4170,3654,213
4171,11167,213
4172,3202,213
4173,5137,214
4174,5942,215
4175,906,215
4176,10043,216
4177,11380,216
4178,1182,216
4179,1005,216
4180,1187,216
4181,10071,216
4182,10600,217
4183,5828,217
4184,12105,217
4185,11250,217
4186,11252,217
4187,11254,217
4188,5204,217
4189,1798,218
4190,5201,218
4191,5182,218
4192,3442,218
4193,5827,218
4194,3449,218
4195,4060,218
4196,5205,218
4197,10601,218
4198,5268,219
4199,5253,219
4200,5246,219
4201,5258,219
4202,5266,219
4203,5243,219
4204,4268,219
4205,5597,220
4206,5235,220
4207,5181,220
4208,2818,221
4209,5558,221
4210,2824,221
4211,5296,222
4212,5292,222
4213,5247,222
4214,5264,222
4215,5248,222
4216,5267,222
4217,5242,222
4218,5254,222
4219,5239,222
4220,5257,222
4221,1583,223
4222,3956,223
4223,5539,223
4224,253,225
4225,262,225
4226,11226,225
4227,265,225
4228,5559,225
4229,199001,225
4230,240,225
4231,5297,226
4232,4085,226
4233,5293,226
4234,5281,226
4235,4059,226
4236,488,227
4237,6418,227
4238,4078,227
4239,487,227
4240,19073,228
4241,1837,228
4242,2969,228
4243,1836,228
4244,3643,228
4245,4271,228
4246,3453,228
4247,3644,228
4248,3629,228
4249,3627,228
4250,1831,228
4251,4267,228
4252,2967,228
4253,3631,228
4254,238,228
4255,235,228
4256,3634,228
4257,3948,229
4258,3256,229
4259,5307,229
4260,6136,229
4261,11076,229
4262,3444,229
4263,3865,229
4264,3255,229
4265,11100,229
4266,3249,229
4267,3866,229
4268,11127,229
4269,5540,229
4270,3320,229
4271,11106,229
4272,11079,229
4273,3554,229
4274,3868,229
4275,5265,232
4276,4053,232
4277,4613,233
4278,1599,233
4279,3949,233
4280,3863,233
4281,3864,233
4282,2894,234
4283,10240,234
4284,2807,234
4285,2804,234
4286,2810,234
4287,2806,234
4288,2793,235
4289,2791,235
4290,4483,235
4291,2944,235
4292,2795,235
4293,2794,235
4294,2792,235
4295,6358,235
4296,5582,236
4297,4585,237
4298,11102,238
4299,11078,238
4300,11128,238
4301,3443,238
4302,3553,238
4303,3250,238
4304,11077,238
4305,4077,239
4306,1957,239
4307,10930,239
4308,4760,239
4309,5079,239
4310,4703,240
4311,6399,240
4312,5284,240
4313,5080,241
4314,11225,241
4315,1956,241
4316,10827,241
4317,256,241
4318,263,241
4319,1961,241
4320,232,241
4321,808,241
4322,10425,242
4323,2648,242
4324,1895,242
4325,2622,242
4326,5451,243
4327,10828,243
4328,2101,243
4329,3205,243
4330,3276,244
4331,5090,245
4332,2069,245
4333,5089,245
4334,11258,246
4335,5285,246
4336,1006,246
4337,3593,246
4338,3875,247
4339,11070,247
4340,5043,247
4341,4478,247
4342,10526,247
4343,3877,247
4344,11239,247
4345,4476,247
4346,5041,247
4347,5031,247
4348,2690,248
4349,1014,250
4350,6407,250
4351,1722,252
4352,1724,252
4353,1683,252
4354,1692,252
4355,1685,252
4356,1688,252
4357,6398,252
4358,1690,252
4359,10527,253
4360,6457,253
4361,3955,253
4362,5323,253
4363,5091,254
4364,5095,254
4365,4984,254
4366,923,254
4367,5093,254
4368,5092,254
4369,924,255
4370,905,255
4371,3087,256
4372,3088,256
4373,10141,256
4374,10027,256
4375,1405,256
4376,3861,256
4377,10145,257
4378,3086,257
4379,3085,257
4380,118,257
4381,10146,257
4382,11012,257
4383,122,257
4384,1416,257
4385,6404,258
4386,2689,258
4387,11139,258
4388,2564,258
4389,2567,258
4390,6458,258
4391,2562,258
4392,10183,258
4393,6295,258
4394,6237,258
4395,10196,259
4396,2253,259
4397,5991,259
4398,6238,259
4399,10835,259
4400,6236,259
4401,10270,260
4402,11045,260
4403,10271,260
4404,10272,260
4405,10273,260
4406,11059,260
4407,3459,260
4408,4934,260
4409,4933,260
4410,4932,260
4411,10104,260
4412,11027,260
4413,11047,260
4414,11049,260
4415,11058,260
4416,11053,260
4417,11056,260
4418,11051,260
4419,5025,261
4420,5027,261
4421,5087,261
4422,2070,261
4423,90,261
4424,2946,261
4425,5086,261
4426,11039,262
4427,1689,262
4428,4498,262
4429,1687,262
4430,1723,262
4431,1721,262
4432,6215,262
4433,1686,262
4434,1684,262
4435,5926,262
4436,1693,262
4437,6204,262
4438,2975,263
4439,3874,263
4440,1670,263
4441,2654,264
4442,1442,264
4443,1363,264
4444,1439,264
4445,1365,264
4446,1445,264
4447,2621,264
4448,1447,264
4449,2627,264
4450,11260,265
4451,5943,265
4452,5826,265
4453,2974,265
4454,4936,266
4455,6313,266
4456,5825,266
4457,4935,266
4458,5220,266
4459,10679,266
4460,3082,266
4461,3873,267
4462,3872,267
4463,11194,267
4464,874,267
4465,11042,267
4466,3192,268
4467,5958,268
4468,3191,268
4469,2574,269
4470,11261,269
4471,2575,269
4472,2573,269
4473,10182,269
4474,4447,270
4475,11048,270
4476,11060,270
4477,11057,270
4478,5905,270
4479,10534,270
4480,11055,270
4481,11054,270
4482,11052,270
4483,11050,270
4484,11046,270
4485,5944,270
4486,11032,270
4487,2192,271
4488,4230,272
4489,10394,273
4490,2206,273
4491,2433,273
4492,5957,273
4493,11209,274
4494,10143,274
4495,1334,274
4496,1337,274
4497,1356,274
4498,10384,275
4499,3422,275
4500,2691,275
4501,3456,275
4502,1855,275
4503,5035,276
4504,248,276
4505,5038,276
4506,5045,276
4507,11158,277
4508,1663,278
4509,11115,278
4510,10197,279
4511,123,279
4512,5028,280
4513,553,280
4514,2945,280
4515,1517,281
4516,10497,281
4517,1444,281
4518,1443,281
4519,1362,281
4520,1676,281
4521,1448,281
4522,1364,281
4523,1440,281
4524,2425,282
4525,1695,282
4526,1696,282
4527,166,282
4528,1681,282
4529,10316,282
4530,167,283
4531,237,283
4532,6242,283
4533,2113,283
4534,6302,283
4535,239,283
4536,6240,283
4537,6327,283
4538,6326,283
4539,19068,286
4540,1666,287
4541,5077,287
4542,2822,288
4543,163,289
4544,5082,289
4545,6234,289
4546,1540,290
4547,11038,290
4548,11116,290
4549,2554,291
4550,6241,291
4551,2555,291
4552,6325,291
4553,6239,291
4554,1333,291
4555,1341,291
4556,10179,291
4557,1354,291
4558,3461,292
4559,4717,292
4560,2584,293
4561,2580,293
4562,998,293
4563,2579,293
4564,2578,293
4565,14024,293
4566,250,294
4567,1854,294
4568,11071,295
4569,1682,298
4570,1694,298
4571,1697,298
4572,1698,298
4573,4805,299
4574,4912,299
4575,11104,299
4576,4804,299
4577,4808,299
4578,4806,299
4579,4893,299
4580,4913,299
4581,4891,299
4582,4892,299
4583,5979,300
4584,2559,300
4585,2558,300
4586,2557,300
4587,5977,300
4588,5976,301
4589,5978,301
4590,4710,301
4591,4716,301
4592,4714,301
4593,10437,302
4594,1878,302
4595,4822,302
4596,4890,302
4597,4820,302
4598,4818,302
4599,4889,302
4600,6203,304
4601,5371,304
4602,3932,304
4603,5925,304
4604,6414,305
4605,6411,305
4606,6235,306
4607,2004,306
4608,860,306
4609,10022,307
4610,1506,309
4611,1578,310
4612,10920,310
4613,3258,311
4614,6406,312
4615,1571,312
4616,13182,312
4617,4922,312
4618,11137,313
4619,2457,313
4620,829,313
4621,2566,313
4622,827,313
4623,823,313
4624,11151,313
4625,11149,313
4626,2459,313
4627,11148,313
4628,3259,313
4629,11153,313
4630,2487,313
4631,2482,313
4632,2460,313
4633,2965,313
4634,4113,314
4635,4111,314
4636,1504,314
4637,131,316
4638,132,316
4639,134,316
4640,3996,316
4641,133,316
4642,6311,317
4643,6309,317
4644,3057,317
4645,3058,317
4646,6419,317
4647,2461,317
4648,2022,318
4649,40,318
4650,3,319
4651,12068,320
4652,12069,320
4653,4492,320
4654,12067,320
4655,12066,320
4656,5980,320
4657,1882,320
4658,875,321
4659,821,321
4660,828,321
4661,6308,321
4662,11215,322
4663,11214,322
4664,100,324
4665,6415,324
4666,6410,324
4667,6297,325
4668,11192,326
4669,11220,326
4670,11190,326
4671,2569,327
4672,2484,327
4673,2462,327
4674,2483,327
4675,14099,327
4676,3649,329
4677,3648,329
4678,3650,330
4679,2067,331
4680,10174,332
4681,11208,332
4682,6310,333
4683,6085,333
4684,5534,334
4685,19072,334
4686,5120,335
4687,5119,335
4688,5128,335
4689,5121,335
4690,5126,335
4691,5127,335
4692,888,336
4693,2038,336
4694,2036,336
4695,2033,336
4696,2028,336
4697,2032,336
4698,836,336
4699,2436,337
4700,3764,337
4701,51696,337
4702,5981,337
4703,2821,337
4704,2941,337
4705,3763,337
4706,3647,337
4707,3646,337
4708,2355,337
4709,3768,337
4710,2339,337
4711,2356,337
4712,10411,337
4713,5300,338
4714,5301,338
4715,2099,338
4716,5564,339
4717,4705,340
4718,5963,340
4719,5962,340
4720,4704,340
4721,5960,340
4722,10309,341
4723,3765,341
4724,2381,341
4725,2148,341
4726,2453,341
4727,2432,341
4728,2382,341
4729,3766,341
4730,3767,341
4731,2074,342
4732,2681,342
4733,99,342
4734,10228,343
4735,2068,343
4736,6459,343
4737,6456,343
4738,6460,344
4739,6455,344
4740,2086,344
4741,4938,346
4742,1505,346
4743,162,346
4744,4116,347
4745,6275,347
4746,1503,347
4747,3755,347
4748,19071,347
4749,3754,347
4750,4112,347
4751,5966,348
4752,5964,348
4753,5961,348
4754,4501,348
4755,2100,349
4756,1361,350
4757,4937,351
4758,2678,351
4759,11152,353
4760,2966,353
4761,11147,353
4762,11150,353
4763,11134,353
4764,1118,354
4765,3737,354
4766,4983,354
4767,11133,354
4768,3738,354
4769,3740,354
4770,1056,354
4771,1117,354
4772,2680,354
4773,1116,354
4774,1811,355
4775,1814,355
4776,1818,355
4777,1820,355
4778,10432,355
4779,1824,355
4780,1826,355
4781,3748,356
4782,4918,356
4783,6403,358
4784,2434,358
4785,6390,358
4786,11105,359
4787,2149,359
4788,2021,359
4789,6405,359
4790,11107,359
4791,898,359
4792,1610,360
4793,2699,360
4794,6276,361
4795,1114,361
4796,1112,361
4797,1113,361
4798,1115,361
4799,4981,362
4800,2204,363
4801,11262,364
4802,4925,365
4803,6378,365
4804,2075,365
4805,6387,365
4806,864,366
4807,868,366
4808,1360,367
4809,2951,367
4810,10101,368
4811,3513,369
4812,3515,369
4813,3557,369
4814,5903,369
4815,3552,369
4816,10516,369
4817,210,369
4818,10368,370
4819,2683,371
4820,10682,371
4821,1092,371
4822,1039,371
4823,1022,371
4824,1093,371
4825,3746,378
4826,3747,378
4827,14023,378
4828,2037,380
4829,887,380
4830,869,380
4831,2031,380
4832,130,380
4833,2035,380
4834,2030,380
4835,856,380
4836,5932,382
4837,5901,382
4838,5938,382
4839,2132,382
4840,5098,383
4841,180,383
4842,178,383
4843,172,383
4844,155,384
4845,5902,384
4846,5697,385
4847,5934,386
4848,5937,386
4849,11259,387
4850,10168,388
4851,10162,390
4852,1499,390
4853,6412,391
4854,6408,391
4855,19079,391
4856,1492,391
4857,1823,392
4858,1821,392
4859,1812,392
4860,1813,392
4861,1819,392
4862,1825,392
4863,61,392
4864,1817,392
4865,1830,394
4866,645,394
4867,10153,394
4868,148,396
4869,2700,398
4870,5076,398
4871,2704,398
4872,10799,400
4873,5123,401
4874,5124,404
4875,870,404
4876,1996,404
4877,863,407
4878,2379,407
4879,10341,407
4880,2371,407
4881,2370,407
4882,10335,407
4883,861,407
4884,2703,410
4885,2705,410
4886,2710,411
4887,10160,411
4888,1486,411
4889,1490,411
4890,1487,411
4891,2708,411
4892,872,413
4893,6413,414
4894,1495,415
4895,3756,417
4896,94,417
4897,3067,417
4898,1001,418
4899,6278,419
4900,231,422
4901,2228,422
4902,2241,422
4903,1829,422
4904,11026,422
4905,2702,423
4906,2707,423
4907,212,423
4908,2115,424
4909,5286,424
4910,3992,425
4911,16512,426
4912,11162,428
4913,11061,429
4914,1608,429
4915,6299,429
4916,210919,429
4917,19094,430
4918,2001,431
4919,1998,431
4920,2114,431
4921,6277,432
4922,2084,433
4923,2000,434
4924,1488,436
4925,2233,436
4926,1485,436
4927,2236,436
4928,2242,436
4929,10152,436
4930,2346,437
4931,2342,437
4932,783,437
4933,5085,437
4934,2344,437
4935,5410,438
4936,5408,438
4937,13047,438
4938,5461,438
4939,5412,438
4940,5464,438
4941,5453,438
4942,5465,438
4943,5455,438
4944,10974,438
4945,10997,438
4946,12070,438
4947,5317,438
4948,5406,438
4949,10992,438
4950,11157,439
4951,3958,440
4952,3969,440
4953,10702,441
4954,3171,441
4955,3166,441
4956,3136,441
4957,516,441
4958,996,442
4959,64,444
4960,3957,444
4961,11033,444
4962,3968,444
4963,4406,444
4964,4410,444
4965,10688,444
4966,5806,445
4967,4405,445
4968,5900,446
4969,5950,446
4970,16507,447
4971,1828,447
4972,2995,447
4973,84,447
4974,4929,447
4975,2316,447
4976,10303,448
4977,4675,448
4978,4669,448
4979,4650,448
4980,4656,448
4981,4665,448
4982,4663,448
4983,4647,448
4984,4657,448
4985,4671,448
4986,10378,448
4987,765,448
4988,13130,450
4989,6576,450
4990,6337,450
4991,4052,450
4992,4070,450
4993,3367,450
4994,4068,450
4995,6470,450
4996,16509,450
4997,4065,450
4998,10016,450
4999,6578,450
5000,6582,450
5001,13030,451
5002,6583,451
5003,1009,451
5004,4867,451
5005,4880,451
5006,6577,451
5007,6482,452
5008,6480,452
5009,6464,452
5010,2723,453
5011,10990,453
5012,10991,453
5013,10718,453
5014,1026,453
5015,10803,453
5016,10993,453
5017,10995,453
5018,1497,454
5019,13043,455
5020,10998,455
5021,10975,455
5022,10968,455
5023,10386,455
5024,5466,455
5025,5452,455
5026,5405,455
5027,5407,455
5028,5462,455
5029,5411,455
5030,5454,455
5031,5409,455
5032,5463,455
5033,10918,456
5034,10654,456
5035,10911,456
5036,8015,456
5037,10655,456
5038,1833,456
5039,4066,457
5040,4069,457
5041,10017,457
5042,4193,457
5043,1964,457
5044,4067,457
5045,3366,457
5046,4051,457
5047,135,458
5048,4651,459
5049,4688,459
5050,4691,459
5051,4693,459
5052,763,459
5053,10761,459
5054,4682,459
5055,4655,459
5056,6300,459
5057,10923,459
5058,4648,459
5059,4678,459
5060,4684,459
5061,3842,460
5062,4877,461
5063,19080,461
5064,3944,462
5065,56,462
5066,1965,462
5067,10164,464
5068,5965,465
5069,3052,465
5070,3351,465
5071,10901,465
5072,2722,465
5073,3364,465
5074,1008,466
5075,1946,468
5076,2986,468
5077,838,468
5078,3779,468
5079,1043,470
5080,13058,470
5081,10505,470
5082,1041,470
5083,1015,471
5084,2994,472
5085,2318,472
5086,4930,472
5087,999,472
5088,519,473
5089,3843,473
5090,10904,473
5091,859,473
5092,10708,473
5093,4807,473
5094,4080,473
5095,3172,473
5096,3063,475
5097,10810,476
5098,202462,476
5099,1609,476
5100,10719,476
5101,4397,476
5102,10996,476
5103,10994,476
5104,4396,476
5105,10826,476
5106,1024,476
5107,5403,477
5108,6572,477
5109,11343,477
5110,10695,477
5111,10763,477
5112,10765,477
5113,10898,477
5114,10538,478
5115,4821,478
5116,10536,478
5117,1832,479
5118,3148,480
5119,10396,480
5120,3169,480
5121,3145,480
5122,3168,480
5123,4782,480
5124,2024,481
5125,2023,482
5126,4404,484
5127,520,484
5128,1002,484
5129,4479,484
5130,1827,485
5131,3421,485
5132,4923,485
5133,5967,485
5134,779,486
5135,1949,486
5136,3780,487
5137,1004,488
5138,1457,490
5139,3412,492
5140,2987,493
5141,5404,494
5142,10310,494
5143,6463,494
5144,4403,494
5145,1498,494
5146,4480,494
5147,10067,494
5148,6479,494
5149,2980,495
5150,10058,496
5151,746,496
5152,4987,496
5153,4506,496
5154,1086,496
5155,747,496
5156,4993,496
5157,4997,496
5158,1162,496
5159,1084,496
5160,1081,496
5161,4510,496
5162,5428,497
5163,8019,497
5164,11323,497
5165,10912,497
5166,207,497
5167,205,497
5168,10915,497
5169,3350,497
5170,10902,497
5171,10653,497
5172,3360,497
5173,3376,497
5174,4788,497
5175,10575,497
5176,10533,497
5177,4076,497
5178,3100,498
5179,5420,498
5180,5425,498
5181,268,498
5182,10251,498
5183,5423,498
5184,3122,498
5185,5009,499
5186,5007,499
5187,1358,500
5188,1456,500
5189,2481,500
5190,6476,502
5191,3124,502
5192,1047,502
5193,8013,504
5194,3343,504
5195,10917,504
5196,6393,504
5197,10660,504
5198,10657,504
5199,6392,505
5200,241,506
5201,242,506
5202,321921,507
5203,5864,507
5204,6298,507
5205,837,507
5206,2380,508
5207,7,511
5208,3134,512
5209,3146,512
5210,3147,512
5211,3167,512
5212,51766,512
5213,3170,512
5214,2267,513
5215,10790,513
5216,58,513
5217,2358,513
5218,74,514
5219,2309,514
5220,2979,514
5221,5421,515
5222,4988,515
5223,4994,515
5224,4996,515
5225,5008,515
5226,4986,515
5227,5422,515
5228,1159,515
5229,5456,515
5230,744,515
5231,745,515
5232,4509,515
5233,4507,515
5234,4505,515
5235,1082,515
5236,1083,515
5237,1085,515
5238,1088,515
5239,5424,515
5240,3044,516
5241,10746,516
5242,10748,516
5243,13129,516
5244,5982,517
5245,5402,517
5246,2411,517
5247,11297,519
5248,3359,519
5249,10903,519
5250,10029,519
5251,10060,519
5252,862,519
5253,4998,520
5254,3985,522
5255,4034,522
5256,3982,522
5257,4514,523
5258,4512,523
5259,729,523
5260,10760,524
5261,10762,524
5262,11342,524
5263,857,525
5264,87,527
5265,8014,527
5266,4150,527
5267,10659,527
5268,10658,527
5269,10656,527
5270,5862,527
5271,10711,528
5272,10899,528
5273,10687,528
5274,4047,528
5275,2408,529
5276,4048,529
5277,6294,530
5278,12,530
5279,4487,532
5280,3983,532
5281,4810,532
5282,3984,532
5283,4033,532
5284,47,534
5285,3182,536
5286,3342,536
5287,4488,536
5288,217,537
5289,5010,539
5290,4809,539
5291,4511,539
5292,4513,539
5293,37,540
5294,1802,541
5295,10747,542
5296,10745,542
5297,4999,542
5298,5000,542
5299,2062,543
5300,6371,544
5301,6345,544
5302,6361,544
5303,6354,544
5304,200612,545
5305,10177,545
5306,6362,546
5307,5896,546
5308,5895,546
5309,6372,546
5310,4413,546
5311,6346,546
5312,6338,546
5313,2205,547
5314,3993,547
5315,4439,547
5316,4436,547
5317,5011,549
5318,4446,551
5319,11037,551
5320,4518,551
5321,4520,551
5322,4697,551
5323,3990,551
5324,3287,552
5325,787,552
5326,244,555
5327,152,555
5328,246,555
5329,245,555
5330,5118,555
5331,3940,557
5332,3183,558
5333,106,558
5334,5131,559
5335,3340,560
5336,6453,561
5337,6425,561
5338,10955,561
5339,10938,564
5340,10838,565
5341,1161,565
5342,2072,566
5343,11161,567
5344,6186,567
5345,6188,567
5346,6190,567
5347,6194,567
5348,6548,568
5349,2240,568
5350,5,569
5351,59,571
5352,3047,571
5353,3048,571
5354,116,571
5355,11036,572
5356,2063,573
5357,13044,573
5358,6421,574
5359,10953,576
5360,5786,576
5361,5787,576
5362,5782,576
5363,5774,576
5364,5791,576
5365,5772,576
5366,5784,576
5367,5769,576
5368,6184,577
5369,3803,577
5370,10939,580
5371,1746,582
5372,3337,582
5373,558,582
5374,2310,583
5375,1434,585
5376,1435,586
5377,6604,586
5378,320355,588
5379,3935,589
5380,2696,590
5381,13038,591
5382,10221,594
5383,10830,594
5384,12103,594
5385,10954,594
5386,5790,594
5387,10225,594
5388,19067,595
5389,2999,595
5390,3060,595
5391,3059,595
5392,3051,595
5393,1176,595
5394,3061,595
5395,1164,596
5396,1170,596
5397,1172,596
5398,1168,596
5399,1178,596
5400,1175,596
5401,10956,598
